AOR Filepath,Target Coordinates
/data1/phot_cal/spitzer/ngc2506/r17133824,119.970225 -10.7311305556
/data1/phot_cal/spitzer/ngc2506/r17133824,120.000845833 -10.7893113889
/data1/phot_cal/spitzer/ngc2506/r17133824,120.002716667 -10.7287272222
/data1/phot_cal/spitzer/ngc2506/r17133824,120.009125 -10.7740391667
/data1/phot_cal/spitzer/ngc2506/r17133824,120.0003875 -10.7061413889
/data1/phot_cal/spitzer/ngc2506/r17133824,120.118891667 -10.6975613889
