File# ACenX ACenY FCenX FCenY Time[MJD] Raw_Flux Bkg_Flux Res_Flux
15969536_0002 401.91015641284616 182.51596163973156 130.19090630130466 127.0805711263228 53636.5580254 1056.0478985495565 -4.765599607588942 1060.8134981571454
15969536_0002 402.01496502787774 182.55292130816542 130.19090630130466 127.0805711263228 53636.5580486 1056.0478985495565 -4.765599607588942 1060.8134981571454
15969536_0003 67.85489421665916 189.7872793023958 67.87723502926187 189.87149086536462 53636.5583634 1072.7527953881743 21.197166132957264 1051.555629255217
15969536_0003 67.72156648096504 189.77711837950065 67.73268019270743 189.89277262368537 53636.5583866 1037.909465853128 -4.31021681398985 1042.219682667118
15969536_0004 536.3962829441068 183.9672462300676 67.73268019270743 189.89277262368537 53636.5587292 1037.909465853128 -4.31021681398985 1042.219682667118
15969536_0004 536.5186473038714 183.97878152544763 67.73268019270743 189.89277262368537 53636.5587524 1037.909465853128 -4.31021681398985 1042.219682667118
15969536_0005 193.40193058492451 189.90144388637586 193.22869180460592 189.79917243442833 53636.5590671 1070.7352184299107 17.415439883935623 1053.319778545975
15969536_0005 193.29112050312253 189.92603264085545 193.1723696647421 189.79233684161008 53636.5590902 1042.7630147602727 -9.324115945225333 1052.0871307054979
15969536_0006 537.1344884855566 53.38061633803555 193.1723696647421 189.79233684161008 53636.5594236 1042.7630147602727 -9.324115945225333 1052.0871307054979
15969536_0006 537.1918985769422 53.34380518783214 193.1723696647421 189.79233684161008 53636.5594466 1042.7630147602727 -9.324115945225333 1052.0871307054979
15969536_0007 193.2427416535818 63.652752848822885 193.13459764111647 63.800245169673744 53636.5597615 1079.8840553034279 12.76264923416528 1067.1214060692625
15969536_0007 193.10467381413366 63.63527549557665 193.08238490494614 63.80611747852559 53636.5597846 1066.961951013504 -10.77496079828612 1077.7369118117902
15969536_0008 402.2498410871379 54.2185514073577 193.08238490494614 63.80611747852559 53636.560081 1066.961951013504 -10.77496079828612 1077.7369118117902
15969536_0008 402.3147026889154 54.24439230526711 193.08238490494614 63.80611747852559 53636.560104 1066.961951013504 -10.77496079828612 1077.7369118117902
15969536_0009 67.48965249891327 64.03562400673374 67.19499210511316 64.08385058684644 53636.5604189 1097.384619486865 19.837553574815644 1077.5470659120492
15969536_0009 67.36773903260688 64.04055719963563 67.15370192972173 64.0882963402302 53636.5604421 1074.1958664749668 -7.572619142328957 1081.7684856172957
15971840_0000 468.42620330025613 118.52118731237178 67.15370192972173 64.0882963402302 53628.0319836 1074.1958664749668 -7.572619142328957 1081.7684856172957
15971840_0000 468.42620330025613 118.52118731237178 67.15370192972173 64.0882963402302 53628.0320067 1074.1958664749668 -7.572619142328957 1081.7684856172957
15971840_0001 130.21020577975435 126.78492284757074 130.14613740979337 126.83055533985421 53628.0323493 1067.467775705518 11.80819246939563 1055.6595832361224
15971840_0001 130.0997073430511 126.72488578257574 130.11353581722298 126.82890297655457 53628.0323723 1049.3136699981574 -2.679755022611259 1051.9934250207687
15971840_0002 401.7959472224005 182.25128222742742 130.11353581722298 126.82890297655457 53628.0326827 1049.3136699981574 -2.679755022611259 1051.9934250207687
15971840_0002 401.85182024187367 182.24612714069704 130.11353581722298 126.82890297655457 53628.0327057 1049.3136699981574 -2.679755022611259 1051.9934250207687
15971840_0003 67.72798928020755 189.5490362132619 67.7689263676265 189.6056807462852 53628.0330206 1045.9513165817218 15.810410142398547 1030.1409064393233
15971840_0003 67.64684100161915 189.5317866966474 67.62843070348708 189.62661297029769 53628.0330437 1021.6833679902018 -2.754025593980386 1024.4373935841822
15971840_0004 536.3145613150083 183.8235776473011 67.62843070348708 189.62661297029769 53628.0333864 1021.6833679902018 -2.754025593980386 1024.4373935841822
15971840_0004 536.4100405785492 183.77462431396467 67.62843070348708 189.62661297029769 53628.0334094 1021.6833679902018 -2.754025593980386 1024.4373935841822
15971840_0005 193.32510606317368 189.63793624208978 193.2128809371194 189.46133352155613 53628.0337244 1072.8169692458423 16.695861526054628 1056.1211077197877
15971840_0005 193.2089432394402 189.59961039590854 193.16295453483286 189.4864849570132 53628.0337474 1039.629373283884 -6.581980822788821 1046.2113541066728
15971840_0006 537.0497886479069 53.408980298426414 193.16295453483286 189.4864849570132 53628.0340808 1039.629373283884 -6.581980822788821 1046.2113541066728
15971840_0006 537.1413703820526 53.365370799816006 193.16295453483286 189.4864849570132 53628.0341039 1039.629373283884 -6.581980822788821 1046.2113541066728
15971840_0007 193.13955446047598 63.600692051496154 193.1197122686344 63.44285851320926 53628.0344233 1074.5734056885278 13.020967830214797 1061.552437858313
15971840_0007 193.01118372533722 63.5741584874834 193.0777931333621 63.430851071055734 53628.0344464 1041.2372966333232 -8.304077314279704 1049.541373947603
15971840_0008 402.21307273297356 54.192976097703344 193.0777931333621 63.430851071055734 53628.0347381 1041.2372966333232 -8.304077314279704 1049.541373947603
15971840_0008 402.27086981314324 54.20529217329529 193.0777931333621 63.430851071055734 53628.0347612 1041.2372966333232 -8.304077314279704 1049.541373947603
15971840_0009 67.40025194668301 63.99122141475368 67.16918575465193 63.90522062916052 53628.0350715 1083.8316635276365 15.635269886097038 1068.1963936415393
15971840_0009 67.29130564221492 64.0160706638695 67.12401549065196 63.9024418671326 53628.0350947 1065.3919743919187 -11.814841158007802 1077.2068155499264
16145664_0000 468.0710605903249 118.62980639898028 67.12401549065196 63.9024418671326 53663.7044783 1065.3919743919187 -11.814841158007802 1077.2068155499264
16145664_0000 468.0710605903249 118.62980639898028 67.12401549065196 63.9024418671326 53663.7045015 1065.3919743919187 -11.814841158007802 1077.2068155499264
16145664_0001 129.98818574149988 127.05985147027945 130.0670937671632 126.95771812506966 53663.704844 1088.4023583506012 12.503522897647912 1075.8988354529533
16145664_0001 129.88976651305163 127.06824118047646 130.0064012029708 126.93277508181322 53663.7048671 1056.6991587212206 -4.439316136292529 1061.138474857513
16145664_0002 401.54096820839607 182.39863047277902 130.0064012029708 126.93277508181322 53663.7051773 1056.6991587212206 -4.439316136292529 1061.138474857513
16145664_0002 401.6381379221031 182.40997909585138 130.0064012029708 126.93277508181322 53663.7052004 1056.6991587212206 -4.439316136292529 1061.138474857513
16145664_0003 67.53818472027795 189.70526655234346 67.51543502798943 189.77155110759713 53663.7055198 1034.476845878366 13.10743515161381 1021.3694107267522
16145664_0003 67.42803562093445 189.73998498941745 67.3672362720672 189.76496257932135 53663.705543 1032.2621337203532 -13.157385020831983 1045.4195187411851
16145664_0004 535.9904127070473 183.9155721209509 67.3672362720672 189.76496257932135 53663.7058856 1032.2621337203532 -13.157385020831983 1045.4195187411851
16145664_0004 536.0832420538961 183.8911460944967 67.3672362720672 189.76496257932135 53663.7059088 1032.2621337203532 -13.157385020831983 1045.4195187411851
16145664_0005 193.07272646483892 189.84155732308693 193.10232806906888 189.70823119617597 53663.7062236 1076.8548281198862 14.036784980947795 1062.8180431389385
16145664_0005 192.93308523307584 189.8084759532335 193.05967633681774 189.71034123539454 53663.7062468 1045.6551000662407 -10.713766680083635 1056.3688667463243
16145664_0006 536.7940712955756 53.21604187934457 193.05967633681774 189.71034123539454 53663.70658 1045.6551000662407 -10.713766680083635 1056.3688667463243
16145664_0006 536.8727471347784 53.209794530398284 193.05967633681774 189.71034123539454 53663.7066031 1045.6551000662407 -10.713766680083635 1056.3688667463243
16145664_0007 192.977095578688 63.61543393051724 193.00968258160742 63.73591306518619 53663.7069226 1068.5323132307701 9.75955239877561 1058.7727608319944
16145664_0007 192.88394818193626 63.59324568692911 192.95224619446498 63.74493803678954 53663.7069458 1053.0304554953595 -12.05341800904268 1065.0838735044022
16145664_0008 401.9775542976678 54.08389779588947 192.95224619446498 63.74493803678954 53663.7072375 1053.0304554953595 -12.05341800904268 1065.0838735044022
16145664_0008 402.0800032260921 54.06147023858075 192.95224619446498 63.74493803678954 53663.7072606 1053.0304554953595 -12.05341800904268 1065.0838735044022
16145664_0009 67.07512117951894 64.11606260918671 67.08966538695121 64.05376885657948 53663.7075801 1082.7855420279184 6.669195647921634 1076.1163463799967
16145664_0009 66.98162445832779 64.11598321887364 67.03121336110053 64.03463926325055 53663.7076032 1070.979967711627 -11.078361789015183 1082.0583295006422
16221184_0000 468.38633298344325 118.839671238877 67.03121336110053 64.03463926325055 53676.572942 1070.979967711627 -11.078361789015183 1082.0583295006422
16221184_0000 468.38633298344325 118.839671238877 67.03121336110053 64.03463926325055 53676.5729652 1070.979967711627 -11.078361789015183 1082.0583295006422
16221184_0001 130.13690235165427 127.13134164187593 130.16733295912846 127.10065640229755 53676.5733078 1086.7227781700726 20.017562474316566 1066.7052156957561
16221184_0001 130.06513133903636 127.10479815656453 130.1254386392097 127.07335954072532 53676.573331 1071.1530759734705 3.0216326807295446 1068.131443292741
16221184_0002 401.7075318462498 182.58062464104586 130.1254386392097 127.07335954072532 53676.5736411 1071.1530759734705 3.0216326807295446 1068.131443292741
16221184_0002 401.78623679146585 182.57755993213385 130.1254386392097 127.07335954072532 53676.5736643 1071.1530759734705 3.0216326807295446 1068.131443292741
16221184_0003 67.72337249961498 189.7410069034808 67.57268935587177 189.97258845010734 53676.573979 1068.8858927812844 13.840100201704603 1055.0457925795797
16221184_0003 67.61002315017336 189.75305542228955 67.39181802103522 189.97255559432358 53676.5740022 1042.1101205705845 -7.992478733759803 1050.1025993043443
16221184_0004 536.0372108783438 184.20476630775445 67.39181802103522 189.97255559432358 53676.5743448 1042.1101205705845 -7.992478733759803 1050.1025993043443
16221184_0004 536.1526490033618 184.17100469561777 67.39181802103522 189.97255559432358 53676.574368 1042.1101205705845 -7.992478733759803 1050.1025993043443
16221184_0005 193.20345766761025 189.84685831764602 193.1124555733781 189.89221429485286 53676.5746828 1087.3001764290054 19.362455180295065 1067.9377212487104
16221184_0005 193.0736122036375 189.859133140048 193.0612945486919 189.9096205502383 53676.5747059 1071.8257053248246 -6.747299083730579 1078.573004408555
16221184_0006 536.9345717433387 53.457267775127235 193.0612945486919 189.9096205502383 53676.5750393 1071.8257053248246 -6.747299083730579 1078.573004408555
16221184_0006 537.0231483019966 53.46142111395606 193.0612945486919 189.9096205502383 53676.5750624 1071.8257053248246 -6.747299083730579 1078.573004408555
16221184_0007 192.91741906193118 64.07598634595124 193.0242971546913 63.9998428226321 53676.5753817 1108.069060973084 19.39168528786892 1088.677375685215
16221184_0007 192.83778691366444 64.11314190991833 192.95868754507512 63.989710895472754 53676.5754049 1074.0030891213098 -9.536203882927284 1083.5392930042372
16221184_0008 401.93491589143713 54.618519047729755 192.95868754507512 63.989710895472754 53676.5756919 1074.0030891213098 -9.536203882927284 1083.5392930042372
16221184_0008 402.0181670010347 54.60038325946961 192.95868754507512 63.989710895472754 53676.575715 1074.0030891213098 -9.536203882927284 1083.5392930042372
