File# ACenX ACenY FCenX FCenY Time[MJD] Raw_Flux Bkg_Flux Res_Flux
63088896_0021 456.8917883762043 169.16220913493368 100.08151214376461 134.99425973395532 57886.6675849 18561.60930197309 230.82899231511888 18330.78030965797
63088896_0022 499.64461747977856 101.8902326594925 100.08151214376461 134.99425973395532 57886.6677423 18561.60930197309 230.82899231511888 18330.78030965797
63088896_0023 511.91854263832704 131.7586972110307 100.08151214376461 134.99425973395532 57886.667858 18561.60930197309 230.82899231511888 18330.78030965797
63088896_0024 569.8363874566508 188.88795559977495 100.08151214376461 134.99425973395532 57886.6680061 18561.60930197309 230.82899231511888 18330.78030965797
63088896_0025 163.78293608685283 259.9497400039612 100.08151214376461 134.99425973395532 57886.6682654 18561.60930197309 230.82899231511888 18330.78030965797
63088896_0026 123.3750379040878 318.1574747308638 100.08151214376461 134.99425973395532 57886.6683996 18561.60930197309 230.82899231511888 18330.78030965797
63088896_0027 205.62632231810218 167.96381900115128 206.28516438094317 166.86230974461577 57886.6685802 17513.2777949341 274.3519219405739 17238.925872993525
63088896_0028 83.95174228338091 218.80115892182903 84.28906576820546 218.0227499263703 57886.668747 18219.866016632754 218.96205370499035 18000.903962927765
63088896_0029 158.96016738562724 174.08695034672888 159.30477088317875 173.12792524563673 57886.6689042 17629.998909471768 301.0228804745262 17328.97602899724
63088896_0030 511.2932806512207 166.39494228550257 159.30477088317875 173.12792524563673 57886.6691357 17629.998909471768 301.0228804745262 17328.97602899724
63088896_0031 546.8669227505239 -21.089401749315215 159.30477088317875 173.12792524563673 57886.6693116 17629.998909471768 301.0228804745262 17328.97602899724
63088896_0032 497.86764592208897 -12.685687650611722 159.30477088317875 173.12792524563673 57886.6694459 17629.998909471768 301.0228804745262 17328.97602899724
63088896_0033 430.0823020937421 79.9852142726695 159.30477088317875 173.12792524563673 57886.6696127 17629.998909471768 301.0228804745262 17328.97602899724
63088896_0034 460.0308671164906 57.670099928396866 159.30477088317875 173.12792524563673 57886.6697376 17629.998909471768 301.0228804745262 17328.97602899724
63088896_0035 176.97711454018665 140.6101034653468 176.5520891565915 140.93456685195937 57886.6699644 17632.065067783777 278.0251655611225 17354.039902222656
63088896_0036 235.05479764039555 114.23346269862002 235.1392155075815 114.24561187027142 57886.6700987 17939.555739270298 304.59803991083413 17634.957699359464
63088896_0037 97.5903001406991 45.5447761946268 97.2863199767299 45.67351204682093 57886.67027 17165.0514776172 265.754167864704 16899.297309752495
63088896_0038 140.78606992063416 26.647454731859 140.65657898366854 26.87829142576384 57886.6703997 17323.15503913344 227.93070592306668 17095.22433321037
63088896_0039 204.70732678122204 107.10780309331815 204.2771074411712 107.83829728147917 57886.6705571 17328.939708152855 231.80951842294357 17097.130189729913
63088896_0040 443.54896973580577 -13.072807797423085 204.2771074411712 107.83829728147917 57886.6707839 17328.939708152855 231.80951842294357 17097.130189729913
63088896_0041 319.94942541513234 115.36129586860314 204.2771074411712 107.83829728147917 57886.670969 17328.939708152855 231.80951842294357 17097.130189729913
63088896_0042 294.28743372935315 80.84816789692434 204.2771074411712 107.83829728147917 57886.671094 17328.939708152855 231.80951842294357 17097.130189729913
63088896_0043 398.1080310729375 92.37676952634268 204.2771074411712 107.83829728147917 57886.6712469 17328.939708152855 231.80951842294357 17097.130189729913
63088896_0044 319.5378781223025 47.12796633609383 204.2771074411712 107.83829728147917 57886.6714042 17328.939708152855 231.80951842294357 17097.130189729913
63088896_0045 -7.601899467888409 80.32694838993343 204.2771074411712 107.83829728147917 57886.6716264 17328.939708152855 231.80951842294357 17097.130189729913
63088896_0047 140.71494395694808 107.6402147326606 140.2440654528635 107.90296047105292 57886.6719598 18079.014419731924 454.35077958507577 17624.66364014685
63088896_0048 95.11239938077355 63.51190327304647 95.06575492998202 63.765934717075986 57886.6720986 17909.45755952574 282.63971441257434 17626.817845113168
63088896_0049 141.4314133574214 76.38195871328038 141.2363365205699 76.39902678208882 57886.6722237 17419.110364066695 321.9748355303585 17097.135528536335
63205120_0000 434.2956228767052 88.44069840201897 141.2363365205699 76.39902678208882 57899.9853986 17419.110364066695 321.9748355303585 17097.135528536335
63205120_0001 486.8157977157535 198.2392473562182 141.2363365205699 76.39902678208882 57899.9855838 17419.110364066695 321.9748355303585 17097.135528536335
63205120_0002 542.6331728834145 135.13597099826904 141.2363365205699 76.39902678208882 57899.9857458 17419.110364066695 321.9748355303585 17097.135528536335
63205120_0003 459.16912603429694 119.69951288710624 141.2363365205699 76.39902678208882 57899.985894 17419.110364066695 321.9748355303585 17097.135528536335
63205120_0004 514.5988685153717 104.14931198616445 141.2363365205699 76.39902678208882 57899.9860282 17419.110364066695 321.9748355303585 17097.135528536335
63205120_0005 135.8211828814162 105.52756522238894 135.50862326091072 105.8896747478519 57899.9862644 17460.48779094751 241.63208702154074 17218.85570392597
