File#,Coord Conversion Issue,Centroiding Issue,Bad Center Guess,Not In FOV,Xc,Yc,Fx,Fy,Time[MJD],Raw_Flux,Bkg_Flux,Res_Flux
1,X,X,X,X,13.779375792153989,19.87736662687999,1.7749810801838397,1.3814283477471985,55459.1630621,285388.94871998567,4851.551278934713,280537.39744105097
2,X,X,X,X,14.14316863051475,13.979866879239783,1.0487997933681585,1.487642286505529,55459.1631968,289949.8814303806,2542.339084263037,287407.5423461176
3,X,X,X,X,18.756135821717802,9.42270471854032,1.8393451057970942,1.8607035868029564,55459.1633076,270276.20073794114,2435.046173702361,267841.1545642388
4,X,X,X,X,12.18611733210545,15.314701819439797,1.2454901577062027,1.7550366071377934,55459.1634197,279532.1143434271,1237.5573612990524,278294.55698212807
1,X,X,O,X,13.947469636952258,20.019246515061777,1.6107890184719156,1.2319522160302685,55666.9875855,nan,nan,nan
2,X,X,X,X,14.347285080281885,14.021695253126166,1.6044377514824337,1.3874827249716457,55666.9877778,13234.514750703529,1515.6759316065607,11718.838819096969
3,X,X,X,X,19.084912942259148,9.492324700335013,1.4195363803989867,1.8088807261184414,55666.9879464,12191.707321955782,1214.6150895008234,10977.09223245496
4,X,X,X,X,12.511556921189799,15.445200343289208,1.9606274071125107,1.9178730014251433,55666.9881176,12256.670350300446,1074.3537650449089,11182.316585255538
1,X,X,O,X,14.118763070443066,20.219524815969947,1.238184040640037,1.74918162474318,55524.2885299,nan,nan,nan
2,X,X,O,X,14.53890003564652,14.278070831458095,1.935685073155724,1.7584719399023723,55524.2886619,nan,nan,nan
3,X,X,O,X,41.85482930144498,37.75652614789153,0.02968837266148121,294.6462685180003,55524.2887728,nan,nan,nan
4,X,X,O,X,12.579700159366023,15.877994298217166,1.8895707478862176,1.4193915113373212,55524.2888851,nan,nan,nan
1,X,X,O,X,14.53139985610294,35.15063635568726,1.7115167397238702,8.374445844980457,55659.5661589,nan,nan,nan
2,X,X,O,X,-10.517378646832805,32.32390391863059,1.269132346381367,15.176032183303647,55659.5662929,nan,nan,nan
3,X,O,X,X,nan,nan,nan,nan,55659.566404,nan,nan,nan
4,X,X,O,X,10.91710848583501,21.29961778212585,5.0668889645488875,1.5230369048187054,55659.5665163,nan,nan,nan
1,X,X,X,X,13.236524684241111,20.05002513613475,1.509763540387463,1.1228604595650262,55496.3220833,163632.23077950277,3431.601289108411,160200.62949039435
2,X,X,X,X,14.048657181087142,14.023190669770187,1.06072872483774,1.588320803722146,55496.3222179,159322.79136494923,1025.9523809514005,158296.83898399782
3,X,X,X,X,18.39800036588762,9.65053959062702,1.8162847203085013,1.6469370794216152,55496.3223285,146172.60099647226,834.3143791207813,145338.2866173515
4,X,X,X,X,12.121628337988192,15.448435362986856,1.3464504459800952,1.81855056091513,55496.3224417,153678.44056611284,-693.0932802997047,154371.53384641255
1,X,X,X,X,13.937212043623575,20.03524159010796,1.2429842354188552,1.6216788018066963,55552.7107125,59463.28661491019,6053.551654684668,53409.73496022552
2,X,X,X,X,14.273815590245324,14.105192536795997,1.2839788459203842,1.5573470561328169,55552.7108467,54988.777829217,3317.967110767206,51670.81071844979
3,X,X,X,X,19.008675133887866,9.731943570419896,1.5391472779199054,1.4598541021433846,55552.7109578,52896.82530225328,1821.6092611440624,51075.21604110922
4,X,X,X,X,12.480659756313202,15.615915628589475,1.9289209377071475,1.755620854053048,55552.7110703,50452.89822747334,1964.148609686904,48488.74961778644
1,X,X,X,X,14.060617240728313,20.46009380650518,1.8244558759134801,1.4253995339764443,55544.6086015,178757.9057397307,5155.663990429406,173602.2417493013
2,X,X,X,X,14.502464520438885,14.469085774733415,2.0294994629018612,1.689124210344863,55544.6087337,171367.28772762918,3252.6543248693088,168114.63340275988
3,X,X,X,X,19.036586386226652,9.910164412889431,1.2902036112512192,1.4456546384120899,55544.6088447,178221.058340667,2615.303703802018,175605.75463686496
4,X,X,X,X,12.633516236314305,15.875699234140013,1.4521311527143868,1.868239450762836,55544.608957,177074.3296598262,1574.68295806252,175499.64670176368
1,X,X,O,X,13.622820496209362,20.065293725100865,1.486662798965764,1.8222173978944207,55505.363072,nan,nan,nan
2,X,X,O,X,14.155917738371498,14.147636545433887,1.0696479246839747,1.6560239495883593,55505.3632066,nan,nan,nan
3,X,X,O,X,18.542022700752323,9.864693866564703,1.398849284839819,1.9076769787211423,55505.3633172,nan,nan,nan
4,X,X,O,X,12.112281887271623,15.7941784875812,1.3803831870585268,1.3336015193925392,55505.3634296,nan,nan,nan
1,X,X,O,X,13.384275604066817,20.015178404028017,1.6594690629986109,1.400262520630706,55583.4935821,nan,nan,nan
2,X,X,O,X,14.066038413363668,14.036041592577831,1.6155335597088452,1.0549538298582062,55583.4937161,nan,nan,nan
3,X,X,O,X,18.45723430185049,9.672338311854542,1.6494489225237232,1.9082279607690942,55583.4938275,nan,nan,nan
4,X,X,O,X,12.129828920879127,15.530065697712569,1.3950561676178048,1.7889089003071679,55583.4939395,nan,nan,nan
1,X,X,O,X,13.622161518215936,20.248298373166676,1.8940669756337507,1.7779506588966167,55483.3872009,nan,nan,nan
2,X,X,O,X,14.177318013327438,14.199750557803359,1.1361874749888583,1.6800152578877419,55483.3873361,nan,nan,nan
3,X,X,O,X,18.737279314003523,9.841755545745672,1.8777289529434382,1.4198527314902467,55483.3874463,nan,nan,nan
4,X,X,O,X,12.17430195220543,15.74161572483558,1.4054588585029713,1.443174932407425,55483.3875588,nan,nan,nan
1,X,X,O,X,14.173419020849067,19.867797358542145,1.2246198902015675,1.3909890716805609,55517.0002461,nan,nan,nan
2,X,X,O,X,14.697451240058856,13.956677962257704,1.3539426116665874,1.7793227762139892,55517.0003801,nan,nan,nan
3,X,X,O,X,19.13565754367208,9.456574169442908,1.3512885523467209,1.8048256051095122,55517.0004911,nan,nan,nan
4,X,X,O,X,12.675890312333602,15.343974096892302,1.9111836873637866,1.8504643820453959,55517.0006044,nan,nan,nan
1,X,X,O,X,13.573553258338842,20.050607833396562,1.8257777201961294,1.4642290779957876,55458.2688755,nan,nan,nan
2,X,X,O,X,13.285596893027474,9.619991566561936,0.21903241816093272,7.655084549535997,55458.2690106,nan,nan,nan
3,X,X,O,X,18.328960123167438,9.885569704501313,1.6056549862358602,1.3203199496465365,55458.2691206,nan,nan,nan
4,X,X,O,X,12.053576134510083,15.826516065437872,1.3150885089364666,1.4035693594323464,55458.2692329,nan,nan,nan
1,X,X,O,X,13.918132553609022,19.81817265541729,1.6270430145314851,1.4038706748497356,55670.6341163,nan,nan,nan
2,X,X,O,X,13.241396061968182,6.160122006402254,0.12143788829789719,37282200.73858569,55670.6342513,nan,nan,nan
3,X,X,O,X,18.77432427027207,9.132951850431944,1.7077659657473079,1.5615094874533069,55670.6343615,nan,nan,nan
4,X,X,O,X,12.188573522070218,15.114705895704187,1.0672154671381888,1.5910666054420357,55670.6344738,nan,nan,nan
1,X,X,X,X,14.053606953049357,20.091857755239626,1.109611991301705,1.8003775408557912,55545.5693834,51018.62547921443,5636.17752337249,45382.44795584194
2,X,X,X,X,14.28425274267527,14.13329154950171,1.688902052819179,1.1030271710188957,55545.5695173,46651.433381512055,2614.0092144627406,44037.424167049314
3,X,X,X,X,19.00188931671593,9.745134388285338,1.5707906506165956,1.7777942354664567,55545.5696284,42878.80090355425,1965.341506025621,40913.459397528626
4,X,X,X,X,12.315069359513577,15.667332326072447,1.629063777607192,1.748126739001192,55545.569741,43201.62693228814,1190.2638543508774,42011.36307793726
1,X,X,X,X,13.271663189806908,19.902925655859388,1.333045970160899,1.504225807486451,55526.6334995,35490.937713978245,6339.014440561433,29151.92327341681
2,X,X,X,X,13.979905906987034,13.96673792359393,1.193486567236508,1.5245733101257481,55526.6336335,31071.30178653301,3773.3085898408235,27297.993196692187
3,X,X,X,X,18.291894835211778,9.668544469969719,1.5993772090638452,1.6162129814279276,55526.6337445,28416.967840903693,2316.679263358136,26100.288577545558
4,X,X,X,X,12.044685208718843,15.643542534398529,1.6362964837405085,1.4889779647694326,55526.6338567,28668.152038707893,2000.1853599139004,26667.966678793993
1,X,X,X,X,14.026378464140082,19.96986715974027,1.5298831994603332,1.1028398187129669,55667.9126867,55218.45401618327,6993.983993893775,48224.4700222895
2,X,X,X,X,14.419052770439967,13.992065679962455,1.374361816182544,1.717405541354563,55667.912821,50528.49012862294,4001.5894754030073,46526.900653219935
3,X,X,X,X,19.19174857290222,9.59374110518871,1.4484867527286356,1.6967492484568785,55667.9129319,46328.663288937976,2398.290911703831,43930.37237723415
4,X,X,X,X,12.546299132863542,15.399730174337625,1.8984344925047016,1.9468720553131669,55667.9130451,46961.630037145536,2297.47101083088,44664.15902631466
1,X,X,O,X,7.470042927979773,16.857036678951157,6.063702267484498,1.6617583892234036,55462.5221604,nan,nan,nan
2,X,X,O,X,8.028386402964749,11.59033827564672,1.6793443948266118,5.661150637428822,55462.5223524,nan,nan,nan
3,X,X,O,X,14.003259760627095,7.733171255281902,4.988302772067562,1.4074906017599678,55462.5225211,nan,nan,nan
4,X,X,O,X,5.821794285423864,13.86992745818552,5.54563448092697,1.742774652859759,55462.5226911,nan,nan,nan
1,X,X,X,X,13.433789544016957,20.40708721692562,1.832736956774042,1.8834610074150022,55669.9730073,161312.27751890628,7883.913704197512,153428.36381470878
2,X,X,O,X,16.417357413833045,-7.748702496888425,1786.2461439413391,0.16770644528508694,55669.9731425,nan,nan,nan
3,X,X,X,X,18.584473068825982,9.893717216334455,1.3764283225153757,1.8911517244055733,55669.9732525,160950.7770854416,2981.664418444026,157969.11266699756
4,X,X,X,X,12.136095529310241,15.80075006812848,1.3774837442594072,1.2989074356781578,55669.9733647,162386.0988820011,4252.224391333904,158133.8744906672
1,X,X,X,X,13.571167720812918,20.005272970107253,1.394606054479939,1.8056364089916077,55472.9664269,84404.2907509804,4941.286347303082,79463.00440367732
2,X,X,X,X,14.11894626930874,13.979160366594487,1.5085139732191521,1.0395013199092957,55472.9665607,82597.90006456617,2208.52453565797,80389.3755289082
3,X,X,X,X,18.68790924445401,9.320038154713982,1.8156795086719528,1.8757198077862944,55472.9666719,76708.65209507328,1167.2720098155428,75541.38008525774
4,X,X,X,X,12.186049438510809,15.226100185463427,1.693657867553372,1.1467865080338335,55472.9667841,78124.29416693308,1303.5537176123075,76820.74044932077
1,X,X,O,X,13.40501304006511,20.08695158025893,1.4735980825465675,1.6902206501941897,55572.442088,nan,nan,nan
2,X,X,O,X,15.595551984041986,5.214597427758598,0.05741084058426611,4983745.711993651,55572.4422213,nan,nan,nan
3,X,X,O,X,18.447310341325476,9.874277528265885,1.8081411917515526,1.366294213490926,55572.4423325,nan,nan,nan
4,X,X,O,X,13.167942030195357,8.41056144140576,0.048113882992966796,24505948.33041121,55572.4424448,nan,nan,nan
1,X,X,O,X,14.745301398747097,19.906914877934486,1.3408496034505901,1.870620865845327,55460.4252057,nan,nan,nan
