AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
16368896,2005-11-23T18:05:34.824,NO,--,--,2.0,53697.7538753,25.671316888697326,0.4102856351725016,1.5982258991674239,0
16408064,2005-11-29T23:47:32.527,NO,--,--,2.0,53703.9913487,25.170827941254124,0.8099882249922642,3.217964172186491,0
16578816,2005-12-22T16:06:05.429,NO,--,--,2.0,53726.6708962,25.499855099089096,0.4518739458980505,1.7720647593569752,0
16579072,2006-01-05T20:23:52.623,NO,--,--,2.0,53740.8499146,29.553347054609684,11.83345005336327,40.04098091325161,0
16744192,2006-02-04T03:01:12.447,NO,--,--,2.0,53770.1258385,25.46913088856537,0.4558088063385585,1.7896519843289926,0
16744448,2006-02-13T23:28:04.179,NO,--,--,2.0,53779.9778261,25.345605879178574,0.34490251189266175,1.360798055240018,0
16965632,2006-03-22T23:54:58.804,NO,--,--,2.0,53816.9965139,25.48450442078279,0.4538473894469129,1.7808758685407167,0
16967936,2006-03-29T18:52:14.975,NO,--,--,2.0,53823.7862844,25.45625830265467,0.3165250222212337,1.2434074892625728,0
17129216,2006-04-26T23:32:37.354,NO,--,--,2.0,53851.9809879,24.476729016207326,1.5416859739177913,6.298578428910824,0
17129472,2006-05-03T19:51:18.561,NO,--,--,2.0,53858.8272982,25.67904198938034,0.3250813609756172,1.2659403770205124,0
17250816,2006-06-01T00:35:59.584,NO,--,--,2.0,53887.0249952,25.306072025137286,0.30772049181652483,1.2159946889855398,0
17251072,2006-06-05T22:29:56.829,NO,--,--,2.0,53891.9374633,25.368800426428315,0.45553788493553615,1.7956619046952373,0
19362816,2006-07-05T23:38:11.371,NO,--,--,2.0,53921.9848538,25.067184585740804,0.624336276197634,2.4906517684988883,0
19363072,2006-07-12T16:03:43.343,NO,--,--,2.0,53928.6692517,25.398222982545576,0.49069907206286684,1.9320212772369547,0
19604992,2006-08-08T00:04:33.956,NO,--,--,2.0,53955.0031708,25.224787844403615,0.5610259545772962,2.224105740900278,0
19605248,2006-08-14T21:33:50.970,NO,--,--,2.0,53961.8985066,25.18480804062045,0.7829481465854524,3.108811253683726,0
20152320,2006-09-28T13:48:56.295,NO,--,--,2.0,54006.5756516,25.431079715397143,0.4420029882679056,1.7380425574313967,0
20163840,2006-09-19T02:32:11.305,NO,--,--,2.0,53997.1056864,25.126307218759628,0.495518439379037,1.972110087904507,0
20602368,2006-10-25T23:53:16.983,NO,--,--,2.0,54033.9953355,25.39022500455395,0.37775603361336657,1.4878010476299948,0
20602624,2006-10-31T22:34:12.028,NO,--,--,2.0,54039.940417,25.49421200041471,0.5441199099360869,2.1342880098715575,0
20792320,2006-11-22T02:55:08.715,NO,--,--,2.0,54061.1216287,25.571687266499048,0.47476122653296027,1.8565893661421997,0
20792576,2006-11-30T18:55:13.353,NO,--,--,2.0,54069.788349,25.939633208025633,1.404947696629289,5.4162203658091945,0
20966144,2006-12-25T01:55:50.407,NO,--,--,2.0,54094.0804445,25.092995340863478,0.9940979895740032,3.9616553387515796,0
20966400,2006-12-31T05:59:08.360,NO,--,--,2.0,54100.2494023,25.23792966512118,0.2844657994384357,1.1271360337911054,0
21131776,2007-02-14T05:45:23.423,NO,--,--,2.0,54145.2398544,25.502571322879817,0.3464923618045455,1.3586565739498095,0
21132032,2007-02-22T00:10:09.900,NO,--,--,2.0,54153.007059,25.53653138926055,0.47882825753669717,1.8750716385000883,0
21366016,2007-03-28T18:15:46.957,NO,--,--,2.0,54187.7609601,25.468328201709685,0.28449091394580633,1.1170380391387782,0
21366272,2007-04-05T01:34:55.929,NO,--,--,2.0,54195.0659251,26.06166631202341,1.8461733158401343,7.083865220806746,0
21530368,2007-05-06T04:24:14.694,NO,--,--,2.0,54226.1835034,25.45580984931159,0.35485705457948796,1.3940120415736235,0
21532672,2007-05-17T04:42:10.214,NO,--,--,2.0,54237.1959516,22.716196809172782,9.429013308042142,41.50788702550206,0
23526656,2007-07-05T07:16:40.129,NO,--,--,2.0,54286.3032422,25.413161349919562,0.28414783261753523,1.1181128892428593,0
23528960,2007-06-27T23:46:10.492,NO,--,--,2.0,54278.9903992,25.420232136099806,0.5213186007740614,2.050801888759017,0
23842048,2007-08-07T01:20:13.173,NO,--,--,2.0,54319.055708,25.053032066134072,1.3224401391629792,5.278563232075265,0
23844352,2007-08-16T08:47:54.393,NO,--,--,2.0,54328.3666018,25.442445442188486,0.48248326593243096,1.8963714279303534,0
24042240,2007-09-07T14:00:53.966,NO,--,--,2.0,54350.5839579,25.414537136509416,0.7619261685948886,2.997993488932516,0
24044544,2007-09-14T17:12:29.303,NO,--,--,2.0,54357.7170058,25.181921735125975,0.7059324762230602,2.803330435414558,0
24266496,2007-10-16T02:30:58.303,NO,--,--,2.0,54389.1048415,25.604070009391922,0.5656039979561112,2.2090394134551263,0
24268800,2007-10-23T13:46:18.811,NO,--,--,2.0,54396.5738288,25.410238264128985,0.35876069668938887,1.411874587558837,0
24268800,2007-10-23T13:46:18.811,NO,--,--,2.0,54396.5738288,25.410238264128985,0.35876069668938887,1.411874587558837,0
24291072,2007-10-20T21:13:36.011,NO,--,--,2.0,54393.8844446,25.093688666438098,1.6963204014998636,6.759948384027857,2
24408320,2007-10-22T19:49:41.224,YES,large,5,2.0,54395.8261716,25.81820398847027,0.4642111101132508,1.7979992346506954,0
24409856,2007-10-22T19:45:03.232,YES,large,5,2.0,54395.8229541,25.428345402104434,0.5271311433907498,2.0730060688381435,0
24428032,2007-11-13T03:00:32.746,YES,large,5,2.0,54417.125379,25.195427456203877,0.419702455101175,1.6657881904592633,0
24429568,2007-11-26T15:19:44.937,YES,large,5,2.0,54430.6387145,25.075461920238165,0.42297834613974983,1.6868217522181237,0
24599808,2007-12-22T07:04:49.155,YES,large,5,2.0,54456.2950134,25.45197010504851,0.5181352404887384,2.035737266507177,0
24601344,2007-12-31T23:36:33.104,YES,large,5,2.0,54465.9837165,25.299657954505598,0.6548440042534204,2.588351215779183,0
24778752,2008-01-23T16:26:40.997,NO,large,5,2.0,54488.6851967,25.42186191878799,0.8108631350658556,3.1896292162085436,0
24781824,2008-02-07T06:08:33.035,NO,large,5,2.0,54503.2559379,25.062131695833198,0.6404861590672022,2.5555933024391884,0
24937728,2008-03-02T07:09:25.101,NO,large,5,2.0,54527.2982072,25.47110338743306,0.8864985471905827,3.4804088920151126,0
24940800,2008-03-12T02:47:16.984,NO,large,5,2.0,54537.1161688,24.947233112556322,0.7597931344783554,3.0456008129251813,0
25103104,2008-04-13T12:16:26.040,NO,large,5,2.0,54569.5114125,25.42344037453259,0.42356744404248525,1.666050848361126,0
25106176,2008-04-05T21:09:17.154,NO,large,5,2.0,54561.8814485,25.072576807162786,0.7192930512455626,2.868843744214091,0
27139072,2008-05-07T21:53:49.735,NO,large,5,2.0,54593.9123812,24.68216056291312,1.5241173502689969,6.174975429659519,0
27142144,2008-05-14T14:50:17.148,NO,large,5,2.0,54600.618254,24.938440855400053,0.6337700056027888,2.5413377254719407,0
27461120,2008-06-20T15:17:43.862,NO,large,5,2.0,54637.6373132,24.74845150255716,0.9398683587098119,3.7976855182745433,0
27463424,2008-06-09T23:07:17.321,NO,large,5,2.0,54626.9633949,25.089708863643473,0.6953909398246585,2.7716182104939553,0
27806976,2008-07-23T16:10:32.365,NO,large,5,2.0,54670.6739857,24.943188754002147,0.9157854513732251,3.6714850711550935,0
27810048,2008-07-11T22:18:13.876,NO,large,5,2.0,54658.9293273,25.270025195839445,0.4451734792463184,1.7616661471299742,0
28004352,2008-08-17T04:54:31.412,NO,large,5,2.0,54695.2045302,25.276164369004995,0.6023025830436073,2.3828875863071355,0
28007424,2008-08-23T17:28:02.389,NO,large,5,2.0,54701.7278054,25.039497016204894,0.5597378949013128,2.2354198829915206,0
28154368,2008-09-14T20:25:10.147,NO,large,5,2.0,54723.8508119,26.310388495609487,3.961305900238006,15.05605248245971,0
28157440,2008-09-23T09:30:14.947,NO,large,5,2.0,54732.3960063,25.150027385099015,0.43627351863086183,1.7346840699241022,0
28487680,2008-11-03T20:34:06.652,NO,large,5,2.0,54773.8570214,25.01776790687764,0.5539962981319386,2.2144113743242433,0
28487936,2008-10-28T02:34:36.790,NO,large,5,2.0,54767.1073703,25.32123280153539,0.6859447158984429,2.708970456828822,0
28779008,2008-12-18T09:47:07.705,NO,large,5,2.0,54818.4077281,25.163208789346683,0.8121441032401365,3.2275061183133884,0
28782080,2008-12-25T08:03:02.588,NO,large,5,2.0,54825.3354466,25.278366067275613,0.5273007001373488,2.0859762008904985,0
28900608,2009-01-25T05:36:04.429,NO,large,5,2.0,54856.2333846,25.205835748918645,0.42720540290528924,1.6948670425404038,0
28902912,2009-02-05T09:01:49.184,NO,large,5,2.0,54867.3762637,24.862528941930307,0.6992616420831688,2.8125121290613113,0
29849600,2009-03-23T00:53:35.355,NO,large,5,2.0,54913.0372148,25.407731571272766,0.3883743290206345,1.528567506828314,0
29849856,2009-03-10T05:18:13.423,NO,large,5,2.0,54900.2209887,25.29399222559154,0.40249368024528265,1.5912619749999535,0
9206272,2004-03-06T00:46:45.609,NO,--,--,2.0,53070.0324723,24.69591254504565,1.454552004381571,5.88984918750603,0
9207040,2004-03-13T20:30:28.181,NO,--,--,2.0,53077.8544928,24.910761452141024,1.717103280107141,6.893018037228886,0
9399552,2004-03-28T00:26:08.263,NO,--,--,2.0,53092.0181512,25.460125478157487,0.29978286047998576,1.1774602632542903,0
9399808,2004-04-05T19:26:54.946,NO,--,--,2.0,53100.8103582,25.085820192757396,0.4813393134987628,1.9187704838836872,0
9609216,2004-04-20T10:18:44.685,NO,--,--,2.0,53115.4296839,25.125449876696468,0.22276203890977636,0.8865992052002432,0
9609472,2004-05-01T13:40:24.080,NO,--,--,2.0,53126.5697232,25.514660182082686,0.3449426963126053,1.351939213969373,0
9700096,2004-05-16T11:52:51.367,NO,--,--,2.0,53141.495039,25.37246037941093,0.45296351775395405,1.7852565773302842,0
9700608,2004-05-27T18:11:51.986,NO,--,--,2.0,53152.7582406,25.63384875242888,0.48315814792871026,1.8848443423187853,0
9902592,2004-06-09T00:18:32.376,NO,--,--,2.0,53165.0128747,25.629442455428197,0.6026473051928596,2.351386715652964,0
9965568,2004-06-28T22:43:33.422,NO,--,--,2.0,53184.9469146,25.46396583931115,0.33083889599148336,1.2992434017514107,0
9984000,2004-07-07T18:25:34.981,NO,--,--,2.0,53193.767766,25.856751947928206,0.7787737316094778,3.0118776448713147,0
