AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
37651968,2009-07-29T06:26:03.976,NO,--,--,2.0,55041.2681016,37.36243416782944,0.5380669541493294,1.4401282093462386,0
37809408,2009-08-05T23:56:24.364,NO,--,--,2.0,55048.9975042,38.25928743651051,0.8428230788890396,2.202924140413396,0
37816064,2009-08-14T07:42:27.553,NO,--,--,2.0,55057.3211522,37.37211363589944,0.4644777011007269,1.2428456833507866,0
37818368,2009-08-20T16:16:32.365,NO,--,--,2.0,55063.6781524,37.33085232826803,0.8363776272132288,2.2404461056998124,0
37851648,2009-08-26T13:00:36.423,NO,--,--,2.0,55069.5420882,37.64159112512884,0.6059937128209144,1.609904615366708,0
37913856,2009-09-10T17:11:49.332,NO,--,--,2.0,55084.7165432,37.369643192631166,0.5297618509909159,1.417626195305441,0
37996800,2009-09-24T08:53:29.194,NO,--,--,2.0,55098.3704768,38.7472330707665,0.9862608909356871,2.545371147236287,0
37997056,2009-10-01T22:48:09.347,NO,--,--,2.0,55105.9501082,39.30774272514907,0.29761017574222953,0.7571286344860977,0
38052352,2009-10-08T08:08:22.181,NO,--,--,2.0,55112.3391456,38.92394753358566,0.24968138674496232,0.6414595706910864,0
38067712,2009-10-21T23:12:38.170,NO,--,--,2.0,55125.9671085,38.992096516947726,0.7447085117791254,1.9098960515124945,0
38091520,2009-11-06T09:30:56.184,NO,--,--,2.0,55141.3964836,39.29180185015809,0.8793962413616593,2.238116349856633,0
38157568,2009-11-20T01:32:14.116,NO,--,--,2.0,55155.0640523,39.06452340979482,0.27892758183077593,0.7140176238802882,0
38171648,2009-12-04T00:41:17.386,NO,--,--,2.0,55169.0286734,39.12178338544295,0.5417062366450496,1.38466652020423,0
38402816,2009-12-18T00:29:58.782,NO,--,--,2.0,55183.0208192,39.382186996525284,0.5239254126221095,1.3303613957963678,0
38418944,2009-12-31T11:10:15.964,NO,--,--,2.0,55196.4654625,39.62452630152293,0.2790444069579864,0.7042214330452743,0
