AORKEY,Target RA,Target Dec,DateObs,Mission,Read Mode,Workable/Total Files in AOR,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
47021312,114.572554167,21.4750002778,2012-12-22T20:54:25.960,WARM,FULL,2/325,NO,small,1,12.0,56283.8711338,0.38351885735319846,0.32253129855603524,84.09789828378706,0
47021312,114.602816667,21.5772380556,2012-12-22T20:54:25.960,WARM,FULL,0/325,NO,small,1,12.0,56283.8711338,nan,nan,nan,0
47021312,114.647841667,21.6384333333,2012-12-22T20:54:25.960,WARM,FULL,8/325,NO,small,1,12.0,56283.8711338,-0.21843692969203513,0.44219639672283256,-202.43664720350463,0
47021312,114.698383333,21.5966052778,2012-12-22T20:54:25.960,WARM,FULL,7/325,NO,small,1,12.0,56283.8711338,0.1872888739256208,0.04942855606994061,26.391613678861926,0
47021312,114.511483333,21.5158444444,2012-12-22T20:54:25.960,WARM,FULL,8/325,NO,small,1,12.0,56283.8711338,0.5204971736714783,0.34237683740297636,65.77880817064225,0
47021312,114.567116667,21.54187,2012-12-22T20:54:25.960,WARM,FULL,7/325,NO,small,1,12.0,56283.8711338,0.037366422662477965,0.13060021128544616,349.5122143886422,0
47021312,114.571095833,21.6060658333,2012-12-22T20:54:25.960,WARM,FULL,0/325,NO,small,1,12.0,56283.8711338,nan,nan,nan,0
47021312,114.593583333,21.6154080556,2012-12-22T20:54:25.960,WARM,FULL,0/325,NO,small,1,12.0,56283.8711338,nan,nan,nan,0
47021312,114.618616667,21.5580577778,2012-12-22T20:54:25.960,WARM,FULL,0/325,NO,small,1,12.0,56283.8711338,nan,nan,nan,0
47021824,114.555525,21.5055561111,2013-05-30T05:05:09.117,WARM,FULL,6/325,NO,small,1,12.0,56442.2119111,0.3588737542900097,0.12449230644171562,34.689721651004895,0
