AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
44145152,2011-08-26T02:45:27.941,NO,--,--,0.4,55799.1149067,416.9598569328506,4.345699050800206,1.0422343970393437,0
44224000,2011-09-08T12:10:20.225,NO,--,--,0.4,55812.5071785,413.9764870446805,2.860666093102321,0.6910213943608757,0
44364544,2011-09-23T22:07:23.443,NO,--,--,0.4,55827.9217991,413.2458634670646,4.739940416956441,1.1470025077054908,0
44385280,2011-10-06T19:05:08.062,NO,--,--,0.4,55840.7952322,419.6819678439191,5.702177375137253,1.358690106327825,0
44410880,2011-10-20T14:21:31.899,NO,--,--,0.4,55854.5982859,419.26750374275855,2.9386505818918285,0.7009011086379918,0
44473600,2011-11-03T16:49:41.272,NO,--,--,0.4,55868.7011721,414.52446307309845,5.127744181736601,1.2370184726184326,0
44606720,2011-11-17T13:21:33.788,NO,--,--,0.4,55882.5566411,417.4080424310293,5.244490125312032,1.256442040447414,0
44652800,2011-12-01T19:35:43.886,NO,--,--,0.4,55896.8164802,417.6514394229539,6.926587485259425,1.6584612984524874,0
44912640,2012-01-03T08:32:37.999,NO,--,--,0.4,55929.3559954,418.45066025376144,5.806407723127982,1.3875967407021885,0
45040896,2012-01-13T02:47:41.132,NO,--,--,0.4,55939.1164483,419.3628690021349,2.9219341229790268,0.6967555639658102,0
45167360,2012-01-27T05:22:50.484,NO,--,--,0.4,55953.2241954,415.9324879241973,1.9954408772074559,0.4797511459530712,0
45200896,2012-02-10T11:26:26.868,NO,--,--,0.4,55967.4766999,418.1704194700973,4.325015677757404,1.0342710714062544,0
45238784,2012-02-24T11:14:34.878,NO,--,--,0.4,55981.4684592,419.89555571592956,2.695283022654114,0.6418936771213516,0
45270016,2012-03-08T11:16:31.410,NO,--,--,0.4,55994.469808,419.8819010134101,7.832613635748022,1.865432545876243,0
45364736,2012-03-23T04:55:43.593,NO,--,--,0.4,56009.2053657,418.27345437640804,3.9896690946437645,0.953842289750816,0
45407232,2012-04-06T09:13:02.536,NO,--,--,0.4,56023.3840571,418.51104730245345,5.089128807088823,1.2160082367935592,0
45511936,2012-04-19T12:26:03.165,NO,--,--,0.4,56036.5180922,415.60163879272733,4.596004342758475,1.1058677141190572,0
45550592,2012-05-04T10:45:31.002,NO,--,--,0.4,56051.4482755,417.18003150111554,7.235412326432771,1.73436209312272,0
45645056,2012-05-17T11:47:22.266,NO,--,--,0.4,56064.4912299,414.288820512681,2.70247373764739,0.6523163560877864,0
45659904,2012-06-01T01:13:22.510,NO,--,--,0.4,56079.050955,425.2478745058605,3.2781942051556427,0.7708902034995273,0
45685248,2012-06-15T02:27:19.212,YES,large,5,0.4,56093.1023057,418.8646624031614,6.453684966713217,1.5407566085155882,0
45709312,2012-06-16T05:25:31.134,NO,--,--,0.4,56094.2260548,474.58974220523265,4.220829745241605,0.8893638799753787,2
45719808,2012-06-29T12:58:58.109,YES,large,5,0.4,56107.5409503,415.86694965652157,8.508367887125615,2.0459350987504443,0
45740544,2012-07-13T10:24:02.421,YES,large,5,0.4,56121.4333614,417.2276284067313,6.82634690341797,1.636120534367718,0
45778688,2012-07-25T12:52:52.749,YES,large,5,0.4,56133.5367216,415.3150911594853,10.54025929536456,2.5378946057409193,0
45793792,2012-08-10T02:27:17.612,YES,large,5,0.4,56149.1022872,416.9577055259374,3.365131893365411,0.8070679229013741,0
45815808,2012-08-24T13:28:56.209,YES,large,5,0.4,56163.5617617,415.7627447697334,7.5409887239878834,1.8137721137482858,0
45849088,2012-09-07T10:45:31.213,YES,large,5,0.4,56177.4482779,416.89784824977716,5.461178369972019,1.309955998309698,0
45954816,2012-09-20T17:29:13.441,YES,large,5,0.4,56190.7286278,415.26469970875553,5.386575753960215,1.2971427038556542,0
46002688,2012-10-05T16:09:52.475,YES,large,5,0.4,56205.673524,418.80259671471896,6.3855284348441375,1.5247108028782945,0
46070016,2012-10-20T17:40:18.855,YES,large,5,0.4,56220.7363293,396.9374716752745,60.16351554658489,15.156925168255036,0
46087168,2012-11-02T17:49:06.742,YES,large,5,0.4,56233.7424391,415.3390264201681,10.430775221200483,2.5113881811454024,0
46488320,2012-11-15T10:39:23.102,YES,large,5,0.4,56246.4440174,417.7856596882889,7.414980415263437,1.7748288490312891,0
46918144,2012-11-30T10:58:20.192,YES,large,5,0.4,56261.4571781,421.4900344412871,18.49641795794784,4.388340517342495,0
52120064,2014-11-13T19:19:15.445,YES,large,5,0.4,56974.8050399,414.6650501177927,5.688061260119815,1.371724300975938,2
52136704,2014-11-01T18:34:03.007,YES,large,5,0.4,56962.7736459,414.037905684142,8.95601625086825,2.1630908976968275,2
52136960,2014-11-27T17:53:59.298,YES,large,5,0.4,56988.7458252,413.6580444945585,6.319087592453579,1.5276114357149178,2
52199936,2014-12-12T21:32:52.028,YES,large,5,0.4,57003.8978244,414.5258142190017,5.98040827344701,1.4427106993842003,2
52285696,2014-12-25T10:13:15.261,YES,large,5,0.4,57016.4258711,416.0498878529805,5.350968983964828,1.2861363841673956,2
52322304,2015-01-09T11:52:15.933,YES,large,5,0.4,57031.4946289,412.06670620707996,6.998511425007984,1.6983928377583977,2
52343552,2015-01-22T17:46:20.419,YES,large,5,0.4,57044.7405141,415.6047282618013,4.894882771176949,1.177773600326684,2
53230080,2015-02-07T11:02:12.788,YES,large,5,0.4,57060.4598702,416.172788637568,6.76393569892921,1.6252710132905186,2
53487872,2015-02-20T11:18:45.911,YES,large,5,0.4,57073.4713647,413.2939376905212,7.821908471263325,1.8925775962192921,2
54055168,2015-03-06T11:18:12.595,YES,large,5,0.4,57087.4709791,400.55170056641407,49.123613735989245,12.263988310753465,2
54280448,2015-03-20T03:56:02.092,YES,large,5,0.4,57101.1639131,414.07913503135103,6.091707759311336,1.4711457892825526,2
54298368,2015-04-03T03:10:19.892,YES,large,5,0.4,57115.1321747,417.353862216685,4.166191074551568,0.9982394921239599,2
54341632,2015-04-17T12:28:51.061,YES,large,5,0.4,57129.5200354,418.39234964491993,5.072701412191927,1.2124269041957898,2
54449408,2015-04-30T12:52:25.926,YES,large,5,0.4,57142.5364112,412.62992796764934,5.125852141880393,1.2422395455237716,2
54466560,2015-05-15T11:55:51.004,YES,large,5,0.4,57157.4971181,416.5119172482265,6.715345220368308,1.612281652043631,2
55120128,2015-05-30T15:58:46.482,YES,large,5,0.4,57172.6658158,414.9414042783679,5.712375930898868,1.3766705062449396,2
55651072,2015-06-25T12:17:07.291,YES,large,5,0.4,57198.5118899,414.337626203918,5.371469981904367,1.2963992749383508,2
56960768,2015-07-23T17:19:37.018,YES,large,5,0.4,57226.7219562,416.3584353823527,4.945445649405619,1.1877856263111588,2
57395968,2015-08-08T07:25:06.409,YES,large,5,0.4,57242.309102,414.6095256086628,5.005204120782245,1.2072091477962092,2
57713152,2015-08-22T09:54:36.702,YES,large,5,0.4,57256.4129248,413.3604087516971,5.092255889334241,1.2319166958229726,2
57726976,2015-09-04T07:14:03.851,YES,large,5,0.4,57269.3014335,417.06522117181817,4.285328582678886,1.0274960282323473,2
57745152,2015-09-17T19:37:23.878,YES,large,5,0.4,57282.8176375,413.23851357586534,7.00328782989488,1.6947326059455408,2
57769728,2015-10-03T02:08:45.153,YES,large,5,0.4,57298.0894115,416.21981281408864,7.955052918731003,1.911262432450388,2
57788928,2015-10-16T01:52:41.162,YES,large,5,0.4,57311.0782542,412.5974083506368,5.846019027925262,1.416882149428615,2
57823232,2015-10-30T09:21:39.922,YES,large,5,0.4,57325.3900454,417.3707731622796,5.836523194366083,1.3984024684202698,2
57842176,2015-11-14T00:41:44.424,YES,large,5,0.4,57340.0289864,412.12845489490644,5.7329465430280075,1.3910581700770748,2
58478080,2015-12-25T03:23:29.962,YES,large,5,0.4,57381.141319,415.9751648845734,6.2189447871799945,1.495027903626327,2
58505984,2016-01-08T02:28:19.505,YES,large,5,0.4,57395.1030035,414.02378725061175,6.6880976691889025,1.615389713137556,2
58534400,2015-12-15T06:26:37.351,YES,large,5,0.4,57371.2684879,416.7851413429518,4.379518270240301,1.0507856052950344,2
58590976,2016-02-06T14:26:30.608,YES,large,5,0.4,57424.6017431,416.1935218670017,5.9957305985035,1.4406112261448145,2
58728448,2016-02-20T03:00:50.642,YES,large,5,0.4,57438.1255861,416.8279402421503,5.422145463383123,1.3008114235896002,2
58746368,2016-03-04T16:24:58.524,YES,large,5,0.4,57451.6840107,415.7435666622632,5.739443415995007,1.3805248899155058,2
58819840,2016-03-18T22:52:15.097,YES,large,5,0.4,57465.9529525,415.96603077068477,5.22283014707239,1.255590543630629,2
58855936,2016-04-01T03:40:23.564,YES,large,5,0.4,57479.1530505,416.0845207037354,5.293585917868019,1.2722381281848287,2
58877184,2016-04-14T03:29:19.115,YES,large,5,0.4,57492.1453601,415.3176953616116,7.490777954067654,1.803626004315933,2
58907904,2016-04-29T03:18:36.237,YES,large,5,0.4,57507.1379194,412.9892569094057,7.801453633704394,1.8890209619703835,2
58937344,2016-05-13T03:53:28.175,YES,large,5,0.4,57521.1621317,416.5922224313471,7.351719966142415,1.7647280890737107,2
58966528,2016-05-27T10:49:57.211,YES,large,5,0.4,57535.4513566,419.13769870346715,4.83045239106115,1.1524738542973711,2
59269120,2016-06-09T03:59:21.776,YES,large,5,0.4,57548.1662243,409.4148962602665,7.14709430627661,1.7456849693454184,2
59287808,2016-06-25T10:31:11.301,YES,large,5,0.4,57564.4383252,416.2110350009152,5.28260429789007,1.2692129361439093,2
59415808,2016-07-09T07:57:55.777,YES,large,5,0.4,57578.3318956,412.8267455539721,5.783598203793498,1.400974686374181,2
59617024,2016-07-22T13:41:32.322,YES,large,5,0.4,57591.570513,416.1506423848558,7.294116203945554,1.7527586073506431,2
60099840,2016-08-04T13:27:28.217,YES,large,5,0.4,57604.5607433,413.61730597279563,5.191444869437146,1.2551324121284706,2
60274176,2016-08-18T18:26:39.679,YES,large,5,0.4,57618.7685148,413.3725216423592,5.169360024697478,1.2505330553078937,2
60610560,2016-09-03T09:20:08.199,YES,large,5,0.4,57634.3889838,413.7379389535644,6.160587734642244,1.4890072083366939,2
60628480,2016-09-17T08:32:46.620,YES,large,5,0.4,57648.3560951,414.1819619553601,5.216586888439845,1.259491568346494,2
61724160,2016-10-14T11:47:35.855,YES,large,5,0.4,57675.4913872,415.28116789919,6.99444942505341,1.6842683862686787,2
61756672,2016-10-28T11:15:10.740,YES,large,5,0.4,57689.4688743,417.3672939722294,7.099453471508655,1.7010085778261856,2
62211840,2016-11-10T11:36:20.527,YES,large,5,0.4,57702.4835709,417.3259037668442,4.386678544488851,1.0511397698762655,2
62304768,2016-11-25T17:35:53.320,YES,large,5,0.4,57717.733256,414.14067102370575,8.190196292658134,1.9776363119354972,2
62322688,2016-12-08T17:52:10.715,YES,large,5,0.4,57730.7445685,415.9033636918517,3.349989484923926,0.8054730443117976,2
62391296,2016-12-23T17:00:30.811,YES,large,5,0.4,57745.7086899,412.61196436243716,7.945541717032553,1.9256692493902605,2
62411264,2017-01-07T02:37:19.989,YES,large,5,0.4,57760.1092591,413.1533017011696,5.521120626883311,1.3363370458737596,2
62616320,2017-01-19T09:33:16.050,YES,large,5,0.4,57772.3981024,415.999660907516,5.516062714336178,1.3259776948622308,2
62649088,2017-02-03T03:02:25.485,YES,large,5,0.4,57787.1266839,415.75445649056275,7.506418218426883,1.805493146553264,2
62672640,2017-02-18T13:49:59.708,YES,large,5,0.4,57802.5763855,415.07277183419717,5.3935824071286715,1.2994305512487734,2
62693120,2017-03-02T10:39:29.854,YES,large,5,0.4,57814.4440955,416.7799996307968,4.820875823813009,1.1566955775429641,2
62801664,2017-03-17T03:01:32.856,YES,large,5,0.4,57829.1260747,418.47256596043036,5.209520202321469,1.2448893012532791,2
62826752,2017-03-31T01:34:42.874,YES,large,5,0.4,57843.065774,416.43754963911186,4.610794285540297,1.107199456325696,2
62950400,2017-04-13T03:09:54.885,YES,large,5,0.4,57856.1318852,415.2290394650703,7.38102927267814,1.7775802198677977,2
62997248,2017-04-28T04:01:18.703,YES,large,5,0.4,57871.1675776,414.92041209405096,5.36680209875583,1.2934533810159536,2
63088896,2017-05-13T16:08:00.123,YES,large,5,0.4,57886.6722237,415.96395223900544,5.991305617526447,1.44034250691126,2
63205120,2017-05-26T23:50:31.230,YES,large,5,0.4,57899.993417,416.171773462303,3.832852977374246,0.9209786010923269,2
63226368,2017-06-10T07:11:58.750,YES,large,5,0.4,57914.2999855,416.8621219781227,4.6509459276015175,1.115703654131858,2
63255552,2017-06-22T21:27:45.820,YES,large,5,0.4,57926.8942803,418.28886119158784,6.163766725329753,1.4735670244172667,2
63276544,2017-07-07T00:17:49.558,YES,large,5,0.4,57941.0123791,415.5074361052735,6.77362593290762,1.6302057061600805,2
63318272,2017-07-21T16:19:39.350,YES,large,5,0.4,57955.6803166,400.14290997317016,53.717258695332276,13.424518429911467,2
63335424,2017-08-04T12:29:35.272,YES,large,5,0.4,57969.5205471,412.8320593842616,6.16333418434816,1.492939815173454,2
64025088,2017-08-18T10:24:27.648,YES,large,5,0.4,57983.4336533,416.94082174888916,5.786197336242967,1.387774243829696,2
64590336,2017-09-01T01:24:11.197,YES,large,5,0.4,57997.0584629,417.5039753287122,8.372747624200757,2.0054294375541373,2
64633344,2017-09-16T15:17:15.110,YES,large,5,0.4,58012.6369804,413.9542517116341,4.543865290610593,1.097673298878425,2
64671488,2017-09-28T16:21:33.949,YES,large,5,0.4,58024.6816429,413.3670390754385,8.008158865812742,1.9372998107745287,2
64693248,2017-10-13T09:21:39.168,YES,large,5,0.4,58039.3900367,413.31047344728717,6.282960224287157,1.520155095970118,2
64718336,2017-10-29T06:46:45.705,YES,large,5,0.4,58055.2824734,413.1310795387453,6.451191842717668,1.5615363167351939,2
64861696,2017-11-11T08:46:32.172,YES,large,5,0.4,58068.3656501,415.2487863830247,7.193996522514394,1.7324545569842233,2
64893696,2017-12-14T20:07:41.700,NO,large,100,30.0,58101.8386771,147.75978592174081,4.041481762359865,2.7351702881461857,2
64933376,2017-11-24T08:03:30.579,YES,large,5,0.4,58081.3357706,413.8464536428,4.7864591306683675,1.156578505998185,2
64955136,2017-12-09T21:25:30.045,YES,large,5,0.4,58096.8927088,415.88569600141216,6.588272326124209,1.584154586096137,2
65038080,2017-12-23T08:47:17.566,YES,large,5,0.4,58110.3661755,412.1710395698775,5.0494260469129735,1.2250802608990479,2
65216256,2018-01-07T10:06:15.906,YES,large,5,0.4,58125.4210174,411.91784766647544,6.548208218716041,1.589687908841969,2
65233408,2018-01-20T13:25:29.288,YES,large,5,0.4,58138.5593668,414.6980673185709,5.41315803542619,1.3053251177242173,2
65263104,2018-02-03T09:19:39.618,YES,large,5,0.4,58152.388653,411.38950749466176,4.945177506048947,1.2020669987829273,2
65282304,2018-02-18T00:22:34.782,YES,large,5,0.4,58167.0156803,414.56834027838585,6.792732991789605,1.6385074140558422,2
65445632,2018-03-03T10:36:13.374,YES,large,5,0.4,58180.4418215,414.8740819755651,6.524764152640102,1.5727095126237343,2
65463040,2018-03-17T09:59:35.548,YES,large,5,0.4,58194.4163837,414.37045773608605,6.376410291280521,1.5388187483533584,2
65483776,2018-04-02T08:00:10.224,YES,large,5,0.4,58210.3334517,415.90529310523254,6.474475297802442,1.556718658101874,2
65503488,2018-04-14T07:20:34.668,YES,large,5,0.4,58222.3059568,415.02741092587,5.618858012289577,1.3538522671923439,2
65593856,2018-04-28T09:22:06.597,YES,large,5,0.4,58236.3903541,415.22804484367805,5.197859950936714,1.2518084978806199,2
65612800,2018-05-12T06:36:54.972,YES,large,5,0.4,58250.2756362,411.8375955280685,7.215805028602239,1.7520996399927873,2
65631488,2018-05-25T11:25:11.028,YES,large,5,0.4,58263.4758221,413.848863428923,7.95515900775599,1.9222377323557054,2
65672960,2018-06-09T05:51:51.447,YES,large,5,0.4,58278.2443455,414.8211671543131,7.798678613571363,1.8800098044828704,2
65819136,2018-06-24T12:37:09.558,YES,large,5,0.4,58293.5258051,413.46279485171794,5.548499392382159,1.3419585659145081,2
65844480,2018-07-07T07:33:21.229,YES,large,5,0.4,58306.314829,414.1473839700461,8.222367044808081,1.9853722039694877,2
66307584,2018-07-21T08:09:26.519,YES,large,5,0.4,58320.3398903,415.1416451972767,6.23527256712163,1.50196267689757,2
66938624,2018-08-04T06:04:27.094,YES,large,5,0.4,58334.2530914,415.46068100081567,5.655489385992861,1.3612574293117663,2
67165184,2018-08-17T11:28:32.351,YES,large,5,0.4,58347.4781522,415.7570770483908,5.190830311879351,1.248524823373044,2
