AORKEY,Target RA,Target Dec,DateObs,Mission,Read Mode,Workable/Total Files in AOR,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
17133824,119.970225,-10.7311305556,2006-05-03T10:59:50.763,CRYO,FULL,8/192,NO,medium,7,1.2,53858.4582264,0.01759269626018478,0.1402845023340535,797.4019460083605,0
17133824,120.000845833,-10.7893113889,2006-05-03T10:59:50.763,CRYO,FULL,1/192,NO,medium,7,1.2,53858.4582264,-0.2355106929066498,0.0,-0.0,0
17133824,120.002716667,-10.7287272222,2006-05-03T10:59:50.763,CRYO,FULL,3/192,NO,medium,7,1.2,53858.4582264,0.5963856877654173,0.3767096660462646,63.1654437345317,0
17133824,120.009125,-10.7740391667,2006-05-03T10:59:50.763,CRYO,FULL,0/192,NO,medium,7,1.2,53858.4582264,nan,nan,nan,0
17133824,120.0003875,-10.7061413889,2006-05-03T10:59:50.763,CRYO,FULL,6/192,NO,medium,7,1.2,53858.4582264,0.0912300022650694,0.16192431317244368,177.49019966257532,0
17133824,120.118891667,-10.6975613889,2006-05-03T10:59:50.763,CRYO,FULL,7/192,NO,medium,7,1.2,53858.4582264,0.08857165575907675,0.03272565069190838,36.94822052432353,0
