AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%)
39140608,2010-04-09T08:53:25.282,NO,--,--,0.4,55295.3704315,651.1229759935,4.496418969949333,0.6905637085050766
39212032,2010-04-23T03:07:25.268,NO,--,--,0.4,55309.1301536,658.510999002488,13.23685324872187,2.010118778391408
39226368,2010-05-07T12:43:56.979,NO,--,--,0.4,55323.5305206,645.9909201520331,4.927345263989033,0.7627576658243724
39346176,2010-05-21T01:58:06.835,NO,--,--,0.4,55337.0820236,654.9498062557848,9.326300729505432,1.4239718281347393
39363584,2010-06-05T11:07:25.005,NO,--,--,0.4,55352.4634839,650.6504464578945,8.992828613325182,1.3821290160149202
39422976,2010-06-16T22:34:37.981,NO,--,--,0.4,55363.9407174,650.7878387461893,10.691699384675472,1.6428855531895228
39448576,2010-07-03T12:31:51.157,NO,--,--,0.4,55380.5221199,650.5987685032126,7.9270671411489335,1.218426398098814
39527680,2010-07-15T22:59:50.962,NO,--,--,0.4,55392.9582287,656.2677543802359,7.118914635331987,1.0847576446986833
39545088,2010-07-31T02:21:15.691,NO,--,--,0.4,55408.0980983,654.3043822391818,7.430287458370021,1.1356010535863827
40253696,2010-08-12T19:27:50.348,NO,--,--,0.4,55420.8109994,650.9881857707848,6.572280967942254,1.0095852907315859
40270080,2010-08-27T05:50:37.434,NO,--,--,0.4,55435.2434888,646.5226332885247,7.958436811614929,1.2309602791683403
40314368,2010-09-09T19:00:17.204,NO,--,--,0.4,55448.7918658,651.7699433238306,4.990181674148388,0.7656354401217036
41011456,2010-09-25T19:15:33.613,NO,--,--,0.4,55464.8024724,652.354805914885,22.209389617052448,3.404495439549224
41089792,2010-10-07T18:24:46.932,NO,--,--,0.4,55476.7672099,659.7362231648069,2.683245787359427,0.40671494047843615
41167360,2010-10-23T07:28:08.652,NO,--,--,0.4,55492.3112113,655.7935131072204,10.068711642660256,1.5353478559056821
41221120,2010-11-04T20:17:03.534,NO,--,--,0.4,55504.8451798,649.9506206717527,7.794709165124226,1.1992771323255371
41242880,2010-11-20T09:02:19.561,NO,--,--,0.4,55520.3766153,649.2148194793824,7.793814791609859,1.2004985958052938
41395200,2010-12-03T12:13:53.827,NO,--,--,0.4,55533.5096508,656.5731779261667,10.627467805445042,1.6186265541660805
41422592,2010-12-19T00:43:31.787,NO,--,--,0.4,55549.030229,657.3690983722754,8.846504466827424,1.3457438885905086
41422592,2010-12-19T00:43:31.787,NO,--,--,0.4,55549.030229,657.3690983722754,8.846504466827424,1.3457438885905086
41422592,2010-12-19T00:43:31.787,NO,--,--,0.4,55549.030229,657.3690983722754,8.846504466827424,1.3457438885905086
41422592,2010-12-19T00:43:31.787,NO,--,--,0.4,55549.030229,657.3690983722754,8.846504466827424,1.3457438885905086
41422592,2010-12-19T00:43:31.787,NO,--,--,0.4,55549.030229,657.3690983722754,8.846504466827424,1.3457438885905086
41422592,2010-12-19T00:43:31.787,NO,--,--,0.4,55549.030229,657.3690983722754,8.846504466827424,1.3457438885905086
41588992,2011-01-02T14:27:19.442,NO,--,--,30.0,55563.6023084,193.24544488858103,132.57134947793097,68.60257407586877
41589248,2011-01-02T14:21:31.443,NO,--,--,12.0,55563.5982806,286.90502368153375,119.51126314291102,41.65534001787617
41589504,2011-01-02T14:18:15.240,NO,--,--,6.0,55563.5960097,368.9280088061444,93.05019555892156,25.221775885228432
41589760,2011-01-02T14:15:50.244,NO,--,--,2.0,55563.5943315,528.7806484964588,50.495500587306715,9.549422947092754
41590016,2011-01-02T14:14:00.252,NO,--,--,0.4,55563.5930585,650.2086408792643,8.535075109691176,1.3126671306842927
41593856,2010-12-31T04:57:10.711,NO,--,--,0.4,55561.206374,657.7840196400477,4.6191636857446525,0.7022310588013904
41611520,2011-01-18T17:25:27.389,NO,--,--,0.4,55579.7260114,654.1554960399293,8.22409130763035,1.257207400597664
41667328,2011-01-28T05:30:33.191,NO,--,--,0.4,55589.2295508,654.8330210144098,10.156683170747993,1.5510340567453593
41857536,2011-02-13T00:12:51.835,NO,--,--,0.4,55605.0089333,647.7372892987736,10.940443554324036,1.6890248153179392
41876736,2011-02-25T03:54:08.396,NO,--,--,0.4,55617.1625972,646.2412681758248,7.208512859633099,1.1154522644431084
41919232,2011-03-12T16:54:58.801,NO,--,--,0.4,55632.7048472,657.1644001603574,3.440729176182069,0.5235720582768151
41983488,2011-03-25T12:43:10.286,NO,--,--,0.4,55645.5299802,649.1417934238682,3.9234225356692125,0.6044014690496669
42001408,2011-04-08T12:03:49.709,NO,--,--,0.4,55659.5026587,654.4886096070547,5.3467407806708565,0.8169341226398058
42029312,2011-04-24T11:31:59.011,NO,--,--,0.4,55675.4805441,656.4746810211722,10.63900520755112,1.620626890134092
42072576,2011-05-20T12:30:59.084,NO,--,--,0.4,55701.5215172,654.0605277072971,8.495972382086935,1.2989581272956778
42153472,2011-06-03T11:17:40.669,NO,--,--,0.4,55715.4706096,655.3212165878844,9.846990227084229,1.5026203910130325
42543104,2011-06-17T13:17:00.077,NO,--,--,0.4,55729.5534731,652.8704680029512,10.660934815280093,1.6329326164638072
42589440,2011-07-01T11:57:28.568,NO,--,--,0.4,55743.4982473,648.409811120161,8.674918504307046,1.3378758858260769
42764800,2011-07-16T07:47:26.758,NO,--,--,0.4,55758.3246153,658.6964093014468,13.210227579174617,2.005510792625115
43942912,2011-07-29T02:46:01.871,NO,--,--,0.4,55771.1152994,650.1304573284887,10.977218316791944,1.688463937207226
43982592,2011-08-12T03:29:35.278,NO,--,--,0.4,55785.1455472,645.1752550647004,8.127085563745025,1.259670996360518
44145152,2011-08-26T02:45:27.941,NO,--,--,0.4,55799.1149067,648.9799671020792,7.231061607247521,1.1142195404793034
44224000,2011-09-08T12:10:20.225,NO,--,--,0.4,55812.5071785,655.6830374855095,5.57528138644122,0.850301299210357
44364544,2011-09-23T22:07:23.443,NO,--,--,0.4,55827.9217991,648.1406015758168,9.719624757046287,1.4996167086917673
44385280,2011-10-06T19:05:08.062,NO,--,--,0.4,55840.7952322,651.929878209776,6.412488436423253,0.9836162830935419
44410880,2011-10-20T14:21:31.899,NO,--,--,0.4,55854.5982859,654.6388677937454,7.472363075606477,1.1414481240305407
44473600,2011-11-03T16:49:41.272,NO,--,--,0.4,55868.7011721,654.3539174340021,7.739296928810163,1.1827386866054401
44606720,2011-11-17T13:21:33.788,NO,--,--,0.4,55882.5566411,652.3594405448314,3.777833109363107,0.5791030028181966
44652800,2011-12-01T19:35:43.886,NO,--,--,0.4,55896.8164802,655.3749897831432,9.531228376953646,1.4543167691076266
44912640,2012-01-03T08:32:37.999,NO,--,--,0.4,55929.3559954,649.0591776299513,8.84964893770527,1.363457946934806
45040896,2012-01-13T02:47:41.132,NO,--,--,0.4,55939.1164483,652.3601830879372,3.983106002279351,0.6105685333867831
45167360,2012-01-27T05:22:50.484,NO,--,--,0.4,55953.2241954,657.8749027457641,6.364558864601634,0.9674421136963814
45200896,2012-02-10T11:26:26.868,NO,--,--,0.4,55967.4766999,645.3910354690902,12.26341642708867,1.9001528922965656
45238784,2012-02-24T11:14:34.878,NO,--,--,0.4,55981.4684592,649.4687997983972,8.536183927037023,1.314333179621062
45270016,2012-03-08T11:16:31.410,NO,--,--,0.4,55994.469808,649.0752812043881,5.002262468318786,0.770675238015052
45364736,2012-03-23T04:55:43.593,NO,--,--,0.4,56009.2053657,657.8090534594205,4.773236256898744,0.7256264157199228
45407232,2012-04-06T09:13:02.536,NO,--,--,0.4,56023.3840571,652.2874761317552,4.026272669029312,0.6172543267128506
45511936,2012-04-19T12:26:03.165,NO,--,--,0.4,56036.5180922,643.8783745740778,4.617843104758769,0.7171918311146027
45550592,2012-05-04T10:45:31.002,NO,--,--,0.4,56051.4482755,654.8760497636802,5.746976586624183,0.8775670737535826
45645056,2012-05-17T11:47:22.266,NO,--,--,0.4,56064.4912299,649.727098629112,9.013956179231645,1.3873449634855297
45659904,2012-06-01T01:13:22.510,NO,--,--,0.4,56079.050955,655.2191407158513,9.249110323107105,1.4116056367037917
45685248,2012-06-15T02:27:19.212,YES,large,5,0.4,56093.1023057,658.419842155088,11.318117771902633,1.7189818786227737
45708800,2012-06-16T05:35:51.496,NO,--,--,0.4,56094.2332349,728.2886051260984,5.219508206767681,0.716681295029181
45719808,2012-06-29T12:58:58.109,YES,large,5,0.4,56107.5409503,656.2431203985001,12.836545464381366,1.9560655289744513
45740544,2012-07-13T10:24:02.421,YES,large,5,0.4,56121.4333614,639.0988258822483,39.18832798630713,6.13181035534048
45778688,2012-07-25T12:52:52.749,YES,large,5,0.4,56133.5367216,650.3378667210347,8.756755055135928,1.3464931850404116
45793792,2012-08-10T02:27:17.612,YES,large,5,0.4,56149.1022872,654.8880019335485,31.67198705797573,4.836244818116165
45815808,2012-08-24T13:28:56.209,YES,large,5,0.4,56163.5617617,645.9181424238172,25.27395233967093,3.9128723408867345
45849088,2012-09-07T10:45:31.213,YES,large,5,0.4,56177.4482779,644.3371872468434,11.317539115908037,1.756462197109279
45954816,2012-09-20T17:29:13.441,YES,large,5,0.4,56190.7286278,651.889832342357,9.387031614392871,1.4399720855690576
46002688,2012-10-05T16:09:52.475,YES,large,5,0.4,56205.673524,646.2848687387968,12.219075243912117,1.8906639834779408
46070016,2012-10-20T17:40:18.855,YES,large,5,0.4,56220.7363293,658.058804491149,10.103094327908542,1.5352874635148857
46087168,2012-11-02T17:49:06.742,YES,large,5,0.4,56233.7424391,656.4138095720291,8.7705774427445,1.33613542476548
46488320,2012-11-15T10:39:23.102,YES,large,5,0.4,56246.4440174,655.5257472646629,8.4220120707035,1.2847721246413812
46918144,2012-11-30T10:58:20.192,YES,large,5,0.4,56261.4571781,653.5222999507002,8.943564759392062,1.3685171508404133
52120064,2014-11-13T19:19:15.445,YES,large,5,0.4,56974.8050399,654.8092859153903,12.260799094281715,1.8724229112208965
52136704,2014-11-01T18:34:03.007,YES,large,5,0.4,56962.7736459,651.6967206448766,16.62848976766402,2.551568734488882
52136960,2014-11-27T17:53:59.298,YES,large,5,0.4,56988.7458252,634.9139678119207,75.61449409985305,11.909407877801199
52199936,2014-12-12T21:32:52.028,YES,large,5,0.4,57003.8978244,643.1669792173683,28.295156310598465,4.399348415714557
52285696,2014-12-25T10:13:15.261,YES,large,5,0.4,57016.4258711,648.7239604904851,9.700315892716413,1.495291754813901
52322304,2015-01-09T11:52:15.933,YES,large,5,0.4,57031.4946289,649.9851817584512,12.753358391182049,1.9620998676738264
52343552,2015-01-22T17:46:20.419,YES,large,5,0.4,57044.7405141,648.6100841848803,12.400664938782318,1.911882846281438
53230080,2015-02-07T11:02:12.788,YES,large,5,0.4,57060.4598702,652.4129068140703,9.807321181066285,1.503238375365442
53487872,2015-02-20T11:18:45.911,YES,large,5,0.4,57073.4713647,647.9020588625964,9.627663764093537,1.4859751767103615
54055168,2015-03-06T11:18:12.595,YES,large,5,0.4,57087.4709791,652.7550423858808,10.051977419613806,1.539931025714162
54280448,2015-03-20T03:56:02.092,YES,large,5,0.4,57101.1639131,651.5849320255536,8.60114528439094,1.3200344055920592
54298368,2015-04-03T03:10:19.892,YES,large,5,0.4,57115.1321747,648.3572138950296,9.469739765640432,1.4605744430220224
54341632,2015-04-17T12:28:51.061,YES,large,5,0.4,57129.5200354,649.4255966014208,10.516479307745634,1.6193509099087806
54449408,2015-04-30T12:52:25.926,YES,large,5,0.4,57142.5364112,649.1682300733897,15.43087613925619,2.3770226921782203
54466560,2015-05-15T11:55:51.004,YES,large,5,0.4,57157.4971181,656.9128454685708,12.785498078405436,1.9463005125566752
55120128,2015-05-30T15:58:46.482,YES,large,5,0.4,57172.6658158,647.9552716102602,16.393147723490582,2.5299813801578157
55651072,2015-06-25T12:17:07.291,YES,large,5,0.4,57198.5118899,648.9282294457759,15.20093538677113,2.342467887358461
56960768,2015-07-23T17:19:37.018,YES,large,5,0.4,57226.7219562,649.9371592424046,10.687666163459573,1.6444153117691545
57395968,2015-08-08T07:25:06.409,YES,large,5,0.4,57242.309102,650.399626489089,8.300449035858104,1.276207534230088
57713152,2015-08-22T09:54:36.702,YES,large,5,0.4,57256.4129248,648.0884166871779,8.51844004151635,1.314394737227354
57726976,2015-09-04T07:14:03.851,YES,large,5,0.4,57269.3014335,648.2973887555165,8.770033206323188,1.3527793507171613
57745152,2015-09-17T19:37:23.878,YES,large,5,0.4,57282.8176375,645.6386297814342,12.336884681823229,1.910803367821964
57769728,2015-10-03T02:08:45.153,YES,large,5,0.4,57298.0894115,646.8799482832768,8.141222053851212,1.2585367772577902
57788928,2015-10-16T01:52:41.162,YES,large,5,0.4,57311.0782542,653.0014540320202,8.650420477733821,1.324716878396054
57823232,2015-10-30T09:21:39.922,YES,large,5,0.4,57325.3900454,651.0569078554792,10.734943434210292,1.6488487111779824
57842176,2015-11-14T00:41:44.424,YES,large,5,0.4,57340.0289864,647.5775564236375,9.025050241793483,1.393663222616289
58478080,2015-12-25T03:23:29.962,YES,large,5,0.4,57381.141319,645.5727250415309,9.524267206208387,1.4753205699010399
58505984,2016-01-08T02:28:19.505,YES,large,5,0.4,57395.1030035,652.5308058026851,11.442265197890872,1.75352107458216
58534400,2015-12-15T06:26:37.351,YES,large,5,0.4,57371.2684879,651.8277601772292,9.50583839782518,1.4583359253126291
58590976,2016-02-06T14:26:30.608,YES,large,5,0.4,57424.6017431,645.9303837279048,9.632381596343501,1.4912414462920045
58728448,2016-02-20T03:00:50.642,YES,large,5,0.4,57438.1255861,649.0002124598533,10.406107377236891,1.6034058506383935
58746368,2016-03-04T16:24:58.524,YES,large,5,0.4,57451.6840107,651.9891333638864,6.390103405726647,0.9800935443137547
58819840,2016-03-18T22:52:15.097,YES,large,5,0.4,57465.9529525,645.6136482875078,8.496970298734151,1.3161076010819153
58855936,2016-04-01T03:40:23.564,YES,large,5,0.4,57479.1530505,645.9286137734504,22.37828719091266,3.46451399020411
58877184,2016-04-14T03:29:19.115,YES,large,5,0.4,57492.1453601,650.8668071747974,9.915620974657813,1.5234485558878508
58907904,2016-04-29T03:18:36.237,YES,large,5,0.4,57507.1379194,645.5623387858145,8.257364707541285,1.2790964112113306
58937344,2016-05-13T03:53:28.175,YES,large,5,0.4,57521.1621317,650.9103732236599,12.459644763237328,1.9141874635566851
58966528,2016-05-27T10:49:57.211,YES,large,5,0.4,57535.4513566,645.1762624347996,21.630174555986873,3.352599253164988
59269120,2016-06-09T03:59:21.776,YES,large,5,0.4,57548.1662243,646.7030558766287,10.465785967179457,1.618329443795919
59287808,2016-06-25T10:31:11.301,YES,large,5,0.4,57564.4383252,649.1736785385883,8.352995842209037,1.2867120338294056
59415808,2016-07-09T07:57:55.777,YES,large,5,0.4,57578.3318956,647.0481892791735,9.125765022133299,1.4103686824778245
59617024,2016-07-22T13:41:32.322,YES,large,5,0.4,57591.570513,650.0181133842256,7.678882908597949,1.1813336813983464
60099840,2016-08-04T13:27:28.217,YES,large,5,0.4,57604.5607433,651.6540476225855,18.213372035849297,2.794944971537693
60274176,2016-08-18T18:26:39.679,YES,large,5,0.4,57618.7685148,647.0501150580029,7.727132595676189,1.1942092916533233
60610560,2016-09-03T09:20:08.199,YES,large,5,0.4,57634.3889838,649.5574806959401,13.090512381067116,2.015296993738238
60628480,2016-09-17T08:32:46.620,YES,large,5,0.4,57648.3560951,650.1189391779058,10.997922452382733,1.6916785205934661
61724160,2016-10-14T11:47:35.855,YES,large,5,0.4,57675.4913872,651.1939083767153,8.354876655432047,1.2830090312513729
61756672,2016-10-28T11:15:10.740,YES,large,5,0.4,57689.4688743,646.6963362025908,8.416429428066506,1.301449993900984
62211840,2016-11-10T11:36:20.527,YES,large,5,0.4,57702.4835709,650.181746100387,10.314667193738368,1.5864282957193017
62304768,2016-11-25T17:35:53.320,YES,large,5,0.4,57717.733256,652.3349971741607,8.978047954939987,1.3762940810828557
62322688,2016-12-08T17:52:10.715,YES,large,5,0.4,57730.7445685,649.0028180365844,10.28484565474074,1.5847150996748032
62391296,2016-12-23T17:00:30.811,YES,large,5,0.4,57745.7086899,650.959457598954,6.30029775678218,0.9678479486296511
62411264,2017-01-07T02:37:19.989,YES,large,5,0.4,57760.1092591,650.718866296683,15.669248749485899,2.4079905410859563
62616320,2017-01-19T09:33:16.050,YES,large,5,0.4,57772.3981024,647.6776306075351,9.555393836652103,1.4753317677019266
62649088,2017-02-03T03:02:25.485,YES,large,5,0.4,57787.1266839,649.6022586325432,14.886926122220139,2.2916986393424996
62672640,2017-02-18T13:49:59.708,YES,large,5,0.4,57802.5763855,649.311747368972,8.884003423490334,1.3682184958902324
62693120,2017-03-02T10:39:29.854,YES,large,5,0.4,57814.4440955,649.1279802897532,10.945708955747792,1.6862174005905468
62801664,2017-03-17T03:01:32.856,YES,large,5,0.4,57829.1260747,649.7886509077348,10.055457075605672,1.547496568547097
62826752,2017-03-31T01:34:42.874,YES,large,5,0.4,57843.065774,654.3173039269225,8.379062301123339,1.2805808819109505
62950400,2017-04-13T03:09:54.885,YES,large,5,0.4,57856.1318852,651.7738758970462,18.155284264435647,2.7855188641073187
62997248,2017-04-28T04:01:18.703,YES,large,5,0.4,57871.1675776,644.0325358938816,14.944722435368584,2.3204918389140285
63088896,2017-05-13T16:08:00.123,YES,large,5,0.4,57886.6722237,650.7340067870808,13.252917578789226,2.036610572148193
63205120,2017-05-26T23:50:31.230,YES,large,5,0.4,57899.993417,648.893191341273,10.225428119485045,1.5758260767614027
63226368,2017-06-10T07:11:58.750,YES,large,5,0.4,57914.2999855,653.990797331194,10.929549878991375,1.6712085129626728
63255552,2017-06-22T21:27:45.820,YES,large,5,0.4,57926.8942803,651.7512412614453,8.687448265963614,1.332939274369361
63276544,2017-07-07T00:17:49.558,YES,large,5,0.4,57941.0123791,650.0992964322473,11.277987085594411,1.7348099201903677
63318272,2017-07-21T16:19:39.350,YES,large,5,0.4,57955.6803166,648.4423392745155,10.627291850967794,1.6388954279046193
63335424,2017-08-04T12:29:35.272,YES,large,5,0.4,57969.5205471,643.7856595532496,30.228096791057844,4.695366593290446
64025088,2017-08-18T10:24:27.648,YES,large,5,0.4,57983.4336533,652.5240880460653,10.094464281017837,1.5469872248310337
64590336,2017-09-01T01:24:11.197,YES,large,5,0.4,57997.0584629,649.0815293385207,8.866002660438776,1.3659305125311643
64633344,2017-09-16T15:17:15.110,YES,large,5,0.4,58012.6369804,653.7829314605797,10.32178346372334,1.5787783631279613
64671488,2017-09-28T16:21:33.949,YES,large,5,0.4,58024.6816429,651.7757394541679,12.108381226606005,1.8577526737565002
64693248,2017-10-13T09:21:39.168,YES,large,5,0.4,58039.3900367,641.808226570771,21.994115303702742,3.4268983152832013
64718336,2017-10-29T06:46:45.705,YES,large,5,0.4,58055.2824734,649.1463478028674,11.392571666420432,1.7550082050034312
64861696,2017-11-11T08:46:32.172,YES,large,5,0.4,58068.3656501,646.3783338208303,19.70570247254727,3.048632889048768
64893696,2017-12-14T20:07:41.700,NO,large,100,30.0,58101.8386771,144.21953711914216,12.133943534457742,8.413522728500848
64933376,2017-11-24T08:03:30.579,YES,large,5,0.4,58081.3357706,646.6123837426624,10.308462041481752,1.5942258918419192
64955136,2017-12-09T21:25:30.045,YES,large,5,0.4,58096.8927088,649.8943078124607,10.078335430778324,1.5507653028539248
65038080,2017-12-23T08:47:17.566,YES,large,5,0.4,58110.3661755,648.9180629837514,10.522265706609101,1.6215091406497917
65216256,2018-01-07T10:06:15.906,YES,large,5,0.4,58125.4210174,653.4086125967996,8.339265509004507,1.2762711339023072
65233408,2018-01-20T13:25:29.288,YES,large,5,0.4,58138.5593668,649.8136035714194,7.974911065866416,1.2272613287927132
65263104,2018-02-03T09:19:39.618,YES,large,5,0.4,58152.388653,648.7667026754997,12.324658193071642,1.8997057250695855
65282304,2018-02-18T00:22:34.782,YES,large,5,0.4,58167.0156803,649.9339768362069,8.224166725004588,1.2653849495665315
65445632,2018-03-03T10:36:13.374,YES,large,5,0.4,58180.4418215,651.3470451996711,8.746132369129883,1.342776087431048
65463040,2018-03-17T09:59:35.548,YES,large,5,0.4,58194.4163837,648.9797390079962,7.864875175024226,1.211883006863381
65483776,2018-04-02T08:00:10.224,YES,large,5,0.4,58210.3334517,653.9037624278498,11.95145915590136,1.8277091894267936
65503488,2018-04-14T07:20:34.668,YES,large,5,0.4,58222.3059568,648.9782034560435,11.01043667440158,1.6965803498125245
65593856,2018-04-28T09:22:06.597,YES,large,5,0.4,58236.3903541,649.920281186699,10.243268604288241,1.5760807749505688
65612800,2018-05-12T06:36:54.972,YES,large,5,0.4,58250.2756362,652.7627601339996,10.353389899348235,1.5860877077642856
65631488,2018-05-25T11:25:11.028,YES,large,5,0.4,58263.4758221,651.8560298335699,10.317142528277465,1.5827333116657079
65672960,2018-06-09T05:51:51.447,YES,large,5,0.4,58278.2443455,650.7650026051098,9.45946082533041,1.453590894940996
65819136,2018-06-24T12:37:09.558,YES,large,5,0.4,58293.5258051,650.9849111877035,11.919379567100298,1.830976319459345
65844480,2018-07-07T07:33:21.229,YES,large,5,0.4,58306.314829,649.0973351959994,8.180245049546794,1.2602493656943936
66307584,2018-07-21T08:09:26.519,YES,large,5,0.4,58320.3398903,648.2241088682352,11.366008264340518,1.753407210383607
66938624,2018-08-04T06:04:27.094,YES,large,5,0.4,58334.2530914,647.9758593519092,13.603379974303751,2.09936524300605
67165184,2018-08-17T11:28:32.351,YES,large,5,0.4,58347.4781522,644.3529881460788,25.87481185222721,4.015626889024565
