AORKEY,Target RA,Target Dec,DateObs,Mission,Read Mode,Workable/Total Files in AOR,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
58746368,270.6280875362079,58.62726594883917,2016-03-04T16:13:12.935,WARM,FULL,14/50,YES,large,2,0.4,57451.6758442,647.3758100569918,12.977245678312675,2.0045923058463093,2
58819840,270.6280875362079,58.62726594883917,2016-03-18T22:51:41.898,WARM,FULL,17/50,YES,large,2,0.4,57465.9525683,642.517382731532,20.331094529271482,3.164287080115711,2
58855936,270.6280875362079,58.62726594883917,2016-04-01T03:29:17.573,WARM,FULL,16/50,YES,large,5,0.4,57479.1453423,646.0935595982928,12.971676878593817,2.007708742160954,2
58877184,270.6280875362079,58.62726594883917,2016-04-14T03:18:30.714,WARM,FULL,19/50,YES,large,5,0.4,57492.1378555,645.4718722644882,10.264264794711297,1.590195519860766,2
58907904,270.6280875362079,58.62726594883917,2016-04-29T03:17:53.034,WARM,FULL,15/50,YES,large,2,0.4,57507.1374194,642.996664102179,11.475219474275915,1.7846468131057645,2
58937344,270.6280875362079,58.62726594883917,2016-05-13T03:51:20.183,WARM,FULL,18/50,YES,large,1,0.4,57521.1606503,648.9140528447718,16.029814919050168,2.470252393021406,2
58966528,270.6280875362079,58.62726594883917,2016-05-27T10:38:32.813,WARM,FULL,15/50,YES,large,2,0.4,57535.4434353,641.7450517937759,14.471761665550988,2.2550640047944572,2
59269120,270.6280875362079,58.62726594883917,2016-06-09T03:59:07.776,WARM,FULL,18/50,YES,large,4,0.4,57548.1660622,645.7872946495318,10.370456628143723,1.60586259811317,2
59287808,270.6280875362079,58.62726594883917,2016-06-25T10:30:59.704,WARM,FULL,14/50,YES,large,4,0.4,57564.438191,640.6035033251709,13.464460361150337,2.1018399511180577,2
59415808,270.6280875362079,58.62726594883917,2016-07-09T07:52:46.574,WARM,FULL,10/50,YES,large,4,0.4,57578.3283168,635.7097154696374,17.018234158907344,2.6770448437043215,0
59617024,270.6280875362079,58.62726594883917,2016-07-22T13:41:32.322,WARM,FULL,15/50,YES,large,5,0.4,57591.570513,644.7105372783232,16.565320881422938,2.5694199060797493,2
60099840,270.6280875362079,58.62726594883917,2016-08-04T13:15:57.022,WARM,FULL,13/50,YES,large,2,0.4,57604.5527433,645.7123223401978,17.00217494292685,2.6330881965063604,2
60274176,270.6280875362079,58.62726594883917,2016-08-18T18:15:16.887,WARM,FULL,18/50,YES,large,3,0.4,57618.7606121,641.2609338672039,12.506880523488212,1.9503574696284571,2
60610560,270.6280875362079,58.62726594883917,2016-09-03T09:19:05.797,WARM,FULL,17/50,YES,large,1,0.4,57634.3882615,644.9741262609597,20.625759380165775,3.1979204343804164,2
60628480,270.6280875362079,58.62726594883917,2016-09-17T08:31:59.816,WARM,FULL,18/50,YES,large,1,0.4,57648.3555534,640.2774910248718,16.750842667076295,2.6161848420227543,2
61724160,270.6280875362079,58.62726594883917,2016-10-14T11:36:25.075,WARM,FULL,15/50,YES,large,3,0.4,57675.4836236,645.8928933964276,12.637525368777561,1.9565976802009908,2
61756672,270.6280875362079,58.62726594883917,2016-10-28T11:14:41.533,WARM,FULL,14/50,YES,large,3,0.4,57689.4685363,647.8719363377705,8.435984314848556,1.30210676550287,2
62211840,270.6280875362079,58.62726594883917,2016-11-10T11:34:33.730,WARM,FULL,14/50,YES,large,2,0.4,57702.4823348,647.7879963842562,8.304257269756237,1.2819405910742285,2
62304768,270.6280875362079,58.62726594883917,2016-11-25T17:24:36.926,WARM,FULL,18/50,YES,large,2,0.4,57717.7254274,646.7736232833959,5.805767489745602,0.8976506277841354,2
62322688,270.6280875362079,58.62726594883917,2016-12-08T17:51:45.110,WARM,FULL,16/50,YES,large,3,0.4,57730.7442721,645.3373791863366,20.515141472924576,3.1789792648909887,2
