AORKEY,Target RA,Target Dec,DateObs,Mission,Read Mode,Workable/Total Files in AOR,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
47021056,114.555525,21.5055561111,2012-12-30T19:54:38.948,WARM,FULL,7/96,NO,medium,2,1.2,56291.8296175,0.31794764917160706,0.11334177849907814,35.64793726086138,0
47021056,114.557745833,21.5483188889,2012-12-30T19:54:38.948,WARM,FULL,5/96,NO,medium,2,1.2,56291.8296175,0.17526421440708737,0.013497763077469754,7.701379955475914,0
47021056,114.563670833,21.6280783333,2012-12-30T19:54:38.948,WARM,FULL,6/96,NO,medium,2,1.2,56291.8296175,0.2563321725222332,0.10154542348388342,39.61477893496797,0
47021056,114.572554167,21.4750002778,2012-12-30T19:54:38.948,WARM,FULL,0/96,NO,medium,2,1.2,56291.8296175,nan,nan,nan,0
47021056,114.602816667,21.5772380556,2012-12-30T19:54:38.948,WARM,FULL,0/96,NO,medium,2,1.2,56291.8296175,nan,nan,nan,0
47021056,114.647841667,21.6384333333,2012-12-30T19:54:38.948,WARM,FULL,9/96,NO,medium,2,1.2,56291.8296175,0.24416178499384017,0.16160538126641608,66.18782757936224,0
47021056,114.698383333,21.5966052778,2012-12-30T19:54:38.948,WARM,FULL,6/96,NO,medium,2,1.2,56291.8296175,0.40383189298510613,0.1411228749806371,34.94594593246797,0
47021056,114.511483333,21.5158444444,2012-12-30T19:54:38.948,WARM,FULL,3/96,NO,medium,2,1.2,56291.8296175,0.15425593699010423,0.007753901673770816,5.0266471586557095,0
47021056,114.567116667,21.54187,2012-12-30T19:54:38.948,WARM,FULL,4/96,NO,medium,2,1.2,56291.8296175,0.34862577324452027,0.305290768401956,87.56976443845137,0
47021056,114.571095833,21.6060658333,2012-12-30T19:54:38.948,WARM,FULL,0/96,NO,medium,2,1.2,56291.8296175,nan,nan,nan,0
47021056,114.593583333,21.6154080556,2012-12-30T19:54:38.948,WARM,FULL,0/96,NO,medium,2,1.2,56291.8296175,nan,nan,nan,0
47021056,114.618616667,21.5580577778,2012-12-30T19:54:38.948,WARM,FULL,0/96,NO,medium,2,1.2,56291.8296175,nan,nan,nan,0
47021312,114.555525,21.5055561111,2012-12-22T20:54:25.960,WARM,FULL,9/325,NO,small,1,12.0,56283.8711338,0.316935328223104,0.03861131461823667,12.182710849784646,0
47021312,114.557745833,21.5483188889,2012-12-22T20:54:25.960,WARM,FULL,7/325,NO,small,1,12.0,56283.8711338,0.18616898166099846,0.012783983523684381,6.8668708447700375,0
47021312,114.563670833,21.6280783333,2012-12-22T20:54:25.960,WARM,FULL,8/325,NO,small,1,12.0,56283.8711338,0.40383060915561164,0.025575832058846205,6.333306955687166,0
47021312,114.572554167,21.4750002778,2012-12-22T20:54:25.960,WARM,FULL,3/325,NO,small,1,12.0,56283.8711338,0.19980533701449835,0.03711680997507795,18.576485758428298,0
47021312,114.602816667,21.5772380556,2012-12-22T20:54:25.960,WARM,FULL,0/325,NO,small,1,12.0,56283.8711338,nan,nan,nan,0
47021312,114.647841667,21.6384333333,2012-12-22T20:54:25.960,WARM,FULL,9/325,NO,small,1,12.0,56283.8711338,0.1793006638866634,0.014640573077157899,8.1653758328593,0
