AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
16964352,2006-03-22T23:48:49.613,NO,--,--,0.4,53816.9922409,425.95885542388606,2.1129565611673082,0.49604710273358066,0
16966656,2006-03-29T18:46:03.379,NO,--,--,0.4,53823.7819836,418.6822339424236,1.8510305740812372,0.44210869820088605,0
17122304,2006-04-26T23:26:24.371,NO,--,--,0.4,53851.976671,421.20677615745524,2.7784259268084557,0.6596346697351864,0
17122560,2006-05-03T19:45:08.168,NO,--,--,0.4,53858.8230112,416.30535236028953,3.8806845065497937,0.9321726190998556,0
17244672,2006-06-01T00:29:50.796,NO,--,--,0.4,53887.0207268,419.3272307082083,2.2820019099924282,0.5442055137078314,0
17244928,2006-06-05T22:23:48.439,NO,--,--,0.4,53891.9331995,420.15356214396206,5.548461384946399,1.3205793987878331,0
19360256,2006-07-05T23:31:58.177,NO,--,--,0.4,53921.9805345,417.398774004394,4.8065842891692,1.151556877624801,0
19360512,2006-07-12T15:57:29.750,NO,--,--,0.4,53928.6649277,435.2738245484382,33.34212669291692,7.6600348590928276,0
19465984,2006-06-08T00:42:26.063,NO,--,--,0.4,53894.0294683,421.1217236320664,4.9948019539599295,1.1860708374008944,0
19466240,2006-06-08T05:47:20.131,NO,--,--,0.4,53894.2412052,420.6069509923533,3.889883690738913,0.9248262972262747,0
19466496,2006-06-08T23:14:48.905,NO,--,--,0.4,53894.9686216,417.92341131494925,6.7119112598958575,1.6060146615805941,0
19602432,2006-08-07T23:58:20.758,NO,--,--,0.4,53954.9988514,418.5794564658768,4.237685017443101,1.0123967987398264,0
19602688,2006-08-14T21:27:31.776,NO,--,--,0.4,53961.8941178,421.53509732425766,5.581741660360024,1.3241463630883332,0
20151040,2006-09-28T13:42:49.303,NO,--,--,0.4,54006.571404,416.27694002643574,4.309825375281976,1.035326476409738,0
20162816,2006-09-19T02:26:07.716,NO,--,--,0.4,53997.1014782,420.4527551981511,4.16194352570458,0.9898718641392034,0
20596224,2006-10-25T23:47:02.199,NO,--,--,0.4,54033.9909977,422.2444000137149,6.479776968714915,1.5346034117928966,0
20596480,2006-10-31T22:27:52.829,NO,--,--,0.4,54039.9360281,422.53977325413416,5.571942697964823,1.3186788678029628,0
20785152,2006-11-22T02:48:56.923,NO,--,--,0.4,54061.1173255,420.36027617261624,4.677471986938542,1.1127293067572805,0
20785408,2006-11-30T18:49:03.162,NO,--,--,0.4,54069.7840644,418.71830197638246,3.0579031459429604,0.7303008088037766,0
20955136,2006-11-24T11:41:55.129,NO,--,--,0.4,54063.4874436,422.2038089528248,7.967829432779525,1.8871997987279683,0
20955392,2006-11-25T01:55:22.427,NO,--,--,0.4,54064.0801207,420.6475819723797,8.645063711828218,2.0551796996650427,0
20955648,2006-11-26T12:11:20.554,NO,--,--,0.4,54065.5078768,414.8287341045191,4.767142478146794,1.1491832860704576,0
20960256,2006-12-25T01:49:33.614,NO,--,--,0.4,54094.0760835,419.21535258152215,2.7536477218080466,0.6568575565878308,0
20960512,2006-12-31T06:04:00.754,NO,--,--,0.4,54100.2527865,414.59790030959994,4.16481791167614,1.0045438986946325,0
21128704,2007-02-14T05:39:03.431,NO,--,--,0.4,54145.2354564,418.42591120518875,3.472477984248222,0.8298907623207348,0
21128960,2007-02-22T00:03:53.123,NO,--,--,0.4,54153.0026982,420.89342923696813,3.831138245104671,0.9102394998301798,0
21359360,2007-03-28T18:09:32.773,NO,--,--,0.4,54187.7566293,421.89317257085503,4.86955829140696,1.1542159503870948,0
21359616,2007-04-05T01:28:40.742,NO,--,--,0.4,54195.0615827,419.2818015894427,2.49784070922968,0.595742696143904,0
21529088,2007-05-06T04:17:47.707,NO,--,--,0.4,54226.1790244,421.5583105836261,4.350408439500492,1.0319826060308412,0
21531392,2007-05-17T04:35:47.824,NO,--,--,0.4,54237.1915257,414.46943994759806,6.533730912879176,1.576408362871155,0
23525376,2007-07-05T07:10:24.536,NO,--,--,0.4,54286.2988951,421.00621516368363,2.71087144722793,0.6439029519252978,0
23527680,2007-06-27T23:39:59.309,NO,--,--,0.4,54278.9861031,419.8992938537561,4.627608447379449,1.1020757870079123,0
23840768,2007-08-07T01:13:51.982,NO,--,--,0.4,54319.0512961,431.50699612280624,19.73108861046388,4.572599931809319,0
23843072,2007-08-16T08:41:29.804,NO,--,--,0.4,54328.3621505,420.42883158477315,6.010767020881896,1.4296752670897441,0
24040960,2007-09-07T13:54:31.170,NO,--,--,0.4,54350.5795274,414.6411457868463,7.307657226681325,1.7624052270099495,0
24043264,2007-09-14T17:06:10.112,NO,--,--,0.4,54357.712617,418.68501555410285,3.4979811718919906,0.8354684409382638,0
24265216,2007-10-16T02:24:36.311,NO,--,--,0.4,54389.1004203,420.95572270838875,6.515644103977543,1.5478217191244041,0
24267520,2007-10-23T13:39:55.015,NO,--,--,0.4,54396.5693867,415.8275237805042,5.845369372449208,1.4057196886117391,0
24407552,2007-10-22T19:53:50.817,YES,large,5,0.4,54395.8290604,418.2344819918324,3.897685560197453,0.9319378788747432,0
24409088,2007-10-22T19:56:43.215,YES,large,5,0.4,54395.8310557,420.7589970708732,8.022971171703603,1.9067854110205045,0
24427264,2007-11-13T02:55:00.953,YES,large,5,0.4,54417.1215388,416.63878552506424,10.102869711294026,2.424850988983659,0
24428800,2007-11-26T15:14:06.547,YES,large,5,0.4,54430.634798,419.0270560816458,8.00900888390134,1.911334546936944,0
24599040,2007-12-22T06:59:17.964,YES,large,5,0.4,54456.2911801,422.77585229279794,5.227913827784108,1.2365686922353978,0
24600576,2007-12-31T23:31:04.706,YES,large,5,0.4,54465.9799156,418.3729485649319,5.055987424173607,1.2084881303908952,0
24777984,2008-01-23T16:21:17.013,YES,large,5,0.4,54488.6814469,419.0500289354535,5.625072901003124,1.3423392226682216,0
24781056,2008-02-07T06:03:05.641,YES,large,5,0.4,54503.2521486,413.901678685098,10.867309674862842,2.625577579048873,0
24936960,2008-03-02T07:03:57.118,YES,large,5,0.4,54527.2944111,416.24006687327136,3.9885176512380984,0.9582253052185014,0
24940032,2008-03-12T02:41:40.399,YES,large,5,0.4,54537.1122731,421.15110814378113,5.2524062058052845,1.2471547870205557,0
24960256,2008-03-12T00:20:40.913,NO,--,--,0.4,54537.0143624,417.79473545947576,5.6173395192264435,1.3445213743654987,2
24960512,2008-03-12T00:54:04.887,NO,--,--,2.0,54537.0375566,412.28241190098066,7.4581933464826395,1.8090010951701478,2
25102336,2008-04-13T12:11:08.842,YES,large,5,0.4,54569.5077412,415.34101764568425,1.4175449535053481,0.3412966437893731,0
25105408,2008-04-05T21:03:49.568,YES,large,5,0.4,54561.877657,419.8463631342032,7.205009831395553,1.7161062865018752,0
25127680,2008-04-07T15:01:48.715,NO,--,--,0.4,54563.6262583,418.067804479213,5.451398330191933,1.3039507639156138,2
25127936,2008-04-07T15:35:13.290,NO,--,--,2.0,54563.6494594,412.9052961777273,7.740882957177926,1.8747356909285102,2
27138304,2008-05-07T21:48:17.540,NO,large,5,0.4,54593.9085363,418.62893914845245,4.243360856902476,1.013632947959604,0
27141376,2008-05-14T14:44:35.754,NO,large,5,0.4,54600.6143027,418.6615768445348,9.19511433132587,2.1963119712656054,0
27150336,2008-05-13T06:51:44.780,NO,--,--,0.4,54599.285935,420.67802309375793,5.402831898794722,1.2843152249934804,2
27150592,2008-05-13T07:25:08.743,NO,--,--,2.0,54599.309129,414.82832526168255,6.675818012426075,1.6092965706270965,2
27460352,2008-06-20T15:12:14.070,NO,large,5,0.4,54637.6334962,417.2138743575471,7.481660056672076,1.7932433498748859,0
27462656,2008-06-09T23:01:52.126,NO,large,5,0.4,54626.9596311,415.68206763648993,2.4128922587676658,0.5804658046682248,0
27806208,2008-07-11T22:12:50.889,NO,large,5,0.4,54658.925589,414.96171239132974,7.304084212478018,1.760182685382284,0
27809280,2008-07-23T16:05:04.370,NO,large,5,0.4,54670.6701895,413.98102149559435,9.722136408289481,2.348449784766992,0
28003584,2008-08-17T04:48:57.416,NO,large,5,0.4,54695.2006645,412.5984439622387,2.726542005217603,0.6608221734997959,0
28006656,2008-08-23T17:22:12.397,NO,large,5,0.4,54701.7237546,407.83965397740025,2.9024808982273242,0.7116720676671034,0
28153600,2008-09-14T20:19:34.163,NO,large,5,0.4,54723.8469232,408.6804904742764,9.257088129079659,2.2651162325700325,0
28156672,2008-09-23T09:24:52.166,NO,large,5,0.4,54732.3922704,409.3920350438492,4.405309326758142,1.0760613176771496,0
28477440,2008-11-03T20:28:26.868,NO,large,5,0.4,54773.8530887,417.02762772426,3.163121642027433,0.7584921074147392,0
28477696,2008-10-28T02:29:00.392,NO,large,5,0.4,54767.1034768,419.14403227689183,8.312631660797528,1.9832398938477787,0
28778240,2008-12-18T09:41:47.307,NO,large,5,0.4,54818.4040198,420.35005004438256,2.7120612464514595,0.6451911320493734,0
28781312,2008-12-25T07:57:32.999,NO,large,5,0.4,54825.3316319,412.9804444083623,3.8796204713605573,0.9394198984212242,0
28821760,2008-12-13T16:44:03.452,NO,--,--,0.4,54813.6972622,418.69215512027597,4.633128323260402,1.1065715625671233,0
28891648,2009-01-09T20:40:41.794,NO,--,--,0.4,54840.8615948,420.23482736249935,4.3568484349793195,1.0367651968124603,0
28896256,2009-01-17T19:10:20.334,NO,--,--,0.4,54848.7988465,422.75973554557396,2.2305978645121556,0.5276277935110248,0
28899840,2009-01-25T05:30:33.840,NO,large,5,0.4,54856.2295583,415.8141280399567,3.318257002693384,0.7980144922768291,0
28902144,2009-02-05T08:56:12.794,NO,large,5,0.4,54867.3723703,419.98253394065057,5.915882515490176,1.4086020339898642,0
29847040,2009-03-10T05:12:46.228,NO,large,5,0.4,54900.2172017,414.9770614079016,4.569526349566016,1.101151551380427,0
29847296,2009-03-23T00:48:08.367,NO,large,5,0.4,54913.0334302,417.93608645097936,7.738149902934072,1.8515151368346119,0
8739584,2004-01-09T00:36:43.735,NO,--,--,0.4,53013.0255062,420.9320764318255,3.868419072364723,0.9190126599893973,0
8739840,2004-01-21T00:54:50.455,NO,--,--,0.4,53025.038084,419.2921763159444,4.422556533815276,1.0547672443291185,0
8893696,2004-02-19T19:27:23.202,NO,--,--,0.4,53054.8106852,417.4495097965795,1.997173315402368,0.47842272383445317,0
8893952,2004-02-08T21:12:29.939,NO,--,--,0.4,53043.8836798,416.05668369345915,2.3416566158473087,0.5628215355320638,0
9147392,2004-03-06T01:20:48.567,NO,--,--,0.4,53070.0561177,419.8106409880196,4.842410829560403,1.1534750091526607,0
9147648,2004-03-13T20:46:57.177,NO,--,--,0.4,53077.8659396,420.64303377479365,1.4101913230248821,0.3352465653288053,0
9386752,2004-03-28T00:31:23.262,NO,--,--,0.4,53092.021797,420.5595309648068,3.319694810477128,0.7893519385618029,0
9387008,2004-04-05T19:32:10.542,NO,--,--,0.4,53100.8140109,417.7373749119346,3.881157235042666,0.9290902533824925,0
9600512,2004-05-01T13:45:34.880,NO,--,--,0.4,53126.5733204,419.59412224791487,4.405341587963023,1.0499054572933582,0
9606656,2004-04-20T10:24:02.071,NO,--,--,0.4,53115.4333573,418.3702162900937,4.340853616587645,1.0375627727710284,0
9684224,2004-05-16T11:58:00.972,NO,--,--,0.4,53141.4986224,422.62686362791976,1.9138765183650932,0.45285254750158715,0
9684736,2004-05-27T18:17:01.985,NO,--,--,0.4,53152.7618285,417.97461275781916,5.985497292034042,1.4320241252312924,0
9896704,2004-06-09T00:23:44.570,NO,--,--,0.4,53165.0164881,418.2501205128312,3.106593720919303,0.7427597909858817,0
9964544,2004-06-28T22:48:47.007,NO,--,--,0.4,53184.9505441,423.0281691000071,7.513112149935634,1.776031172089506,0
9982976,2004-07-07T18:30:50.382,NO,--,--,0.4,53193.7714165,421.3399140626246,3.6167694042970413,0.8583970527319835,0
