AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
41588992,2011-01-02T14:27:19.442,NO,--,--,30.0,55563.6023084,194.58015445936672,134.3938360016859,69.06862438006274,0
41589248,2011-01-02T14:21:31.443,NO,--,--,12.0,55563.5982806,289.75481728219023,121.56415343703904,41.95414405091617,0
41589504,2011-01-02T14:18:15.240,NO,--,--,6.0,55563.5960097,373.9876882068442,93.6357697038236,25.037126262839905,0
41589760,2011-01-02T14:15:50.244,NO,--,--,2.0,55563.5943315,536.6037647392166,55.19155608174144,10.28534641544379,0
41590016,2011-01-02T14:14:00.252,NO,--,--,0.4,55563.5930585,655.4951321281063,6.8967739294823245,1.0521472382398191,0
41593856,2010-12-31T04:57:10.711,NO,--,--,0.4,55561.206374,651.1526803089012,7.276901927471018,1.1175415762734662,0
41611520,2011-01-18T17:25:27.389,NO,--,--,0.4,55579.7260114,648.6563271568659,6.04496287193164,0.9319207442911096,0
41667328,2011-01-28T05:30:33.191,NO,--,--,0.4,55589.2295508,656.0351332519,10.831671197762315,1.6510809633122563,0
41857536,2011-02-13T00:12:51.835,NO,--,--,0.4,55605.0089333,652.6318406812154,3.483569013828976,0.5337724574076612,0
41876736,2011-02-25T03:54:08.396,NO,--,--,0.4,55617.1625972,650.0998491235055,4.077636819324107,0.6272323897354791,0
41919232,2011-03-12T16:54:58.801,NO,--,--,0.4,55632.7048472,651.3898069124344,7.964132798436156,1.2226370007516505,0
41983488,2011-03-25T12:43:10.286,NO,--,--,0.4,55645.5299802,652.0069054339608,7.505982184799259,1.1512120688052299,0
42001408,2011-04-08T12:03:49.709,NO,--,--,0.4,55659.5026587,647.2078273971408,2.556978778862628,0.3950784694842095,0
42029312,2011-04-24T11:31:59.011,NO,--,--,0.4,55675.4805441,657.7595667059365,8.06461697538515,1.2260736876504579,0
42072576,2011-05-20T12:30:59.084,NO,--,--,0.4,55701.5215172,655.1175592479037,7.377116168090352,1.1260751698610432,0
42153472,2011-06-03T11:17:40.669,NO,--,--,0.4,55715.4706096,653.063118549313,5.9847966824001615,0.9164193341211089,0
42543104,2011-06-17T13:17:00.077,NO,--,--,0.4,55729.5534731,652.064006841757,3.283040805715539,0.5034844388385737,0
42589440,2011-07-01T11:57:28.568,NO,--,--,0.4,55743.4982473,645.2060195570571,7.128517101512784,1.1048435515847497,0
42764800,2011-07-16T07:47:26.758,NO,--,--,0.4,55758.3246153,654.9745233855568,9.501679177689132,1.45069446801916,0
43942912,2011-07-29T02:46:01.871,NO,--,--,0.4,55771.1152994,654.3573044726248,7.29606738640091,1.1149974695065306,0
43982592,2011-08-12T03:29:35.278,NO,--,--,0.4,55785.1455472,648.5364864539799,3.804414588905213,0.5866153513901293,0
44145152,2011-08-26T02:45:27.941,NO,--,--,0.4,55799.1149067,649.5559185283497,3.883842497126239,0.5979227324916953,0
44224000,2011-09-08T12:10:20.225,NO,--,--,0.4,55812.5071785,645.6943590681722,8.093374778466693,1.2534374297688726,0
44364544,2011-09-23T22:07:23.443,NO,--,--,0.4,55827.9217991,654.3543139204064,3.3825410752879446,0.5169280622637396,0
44385280,2011-10-06T19:05:08.062,NO,--,--,0.4,55840.7952322,647.4985277629132,9.214558127890832,1.4231010161099265,0
44410880,2011-10-20T14:21:31.899,NO,--,--,0.4,55854.5982859,654.5368923301235,9.349132264199952,1.4283583360622254,0
44473600,2011-11-03T16:49:41.272,NO,--,--,0.4,55868.7011721,653.9976011177872,3.7001208876515945,0.5657697950768462,0
44606720,2011-11-17T13:21:33.788,NO,--,--,0.4,55882.5566411,650.3985355998484,4.448822304572625,0.6840148095458998,0
44652800,2011-12-01T19:35:43.886,NO,--,--,0.4,55896.8164802,654.5737200603495,4.767852919290212,0.7283905193826957,0
44912640,2012-01-03T08:32:37.999,NO,--,--,0.4,55929.3559954,652.1111214184092,5.6566694947383285,0.867439506695498,0
45040896,2012-01-13T02:47:41.132,NO,--,--,0.4,55939.1164483,653.65957050781,6.0895496323919875,0.9316087313861533,0
45167360,2012-01-27T05:22:50.484,NO,--,--,0.4,55953.2241954,652.267043012663,6.072242075887049,0.9309441801383737,0
45200896,2012-02-10T11:26:26.868,NO,--,--,0.4,55967.4766999,646.9929926071617,7.235467291409817,1.1183223580603778,0
45238784,2012-02-24T11:14:34.878,NO,--,--,0.4,55981.4684592,649.5666333977376,6.359989940181885,0.9791127827662887,0
45270016,2012-03-08T11:16:31.410,NO,--,--,0.4,55994.469808,640.5553087962994,1.8491589466987017,0.288680605922001,0
45364736,2012-03-23T04:55:43.593,NO,--,--,0.4,56009.2053657,651.9637471439638,5.519392741691334,0.8465797010753981,0
45407232,2012-04-06T09:13:02.536,NO,--,--,0.4,56023.3840571,653.9967770374876,8.497502558931052,1.2993187210223773,0
45511936,2012-04-19T12:26:03.165,NO,--,--,0.4,56036.5180922,643.2830961621543,5.583723893055532,0.8680041378932839,0
45550592,2012-05-04T10:45:31.002,NO,--,--,0.4,56051.4482755,647.6667345964842,7.75265672189618,1.1970132643490357,0
45645056,2012-05-17T11:47:22.266,NO,--,--,0.4,56064.4912299,647.0499208419071,11.952031481465223,1.8471575525291575,0
45659904,2012-06-01T01:13:22.510,NO,--,--,0.4,56079.050955,650.7837816977766,10.983034917883183,1.687662665659928,0
45685248,2012-06-15T02:27:19.212,YES,large,5,0.4,56093.1023057,654.2831895056031,8.445463478913359,1.290796342375083,0
45708800,2012-06-16T05:35:51.496,NO,--,--,0.4,56094.2332349,696.0843524596412,4.876326441217132,0.7005367128260307,2
45719808,2012-06-29T12:58:58.109,YES,large,5,0.4,56107.5409503,651.8192241296754,10.624830275492599,1.6300271428292294,0
45740544,2012-07-13T10:24:02.421,YES,large,5,0.4,56121.4333614,633.6217116190611,37.7134557381975,5.95204599947029,0
45778688,2012-07-25T12:52:52.749,YES,large,5,0.4,56133.5367216,648.5427588167564,7.745904072185495,1.1943551858196098,0
45793792,2012-08-10T02:27:17.612,YES,large,5,0.4,56149.1022872,653.6899469764335,38.50526678801989,5.890448058153794,0
45815808,2012-08-24T13:28:56.209,YES,large,5,0.4,56163.5617617,643.8430224519944,25.996461787988526,4.037701874749578,0
45849088,2012-09-07T10:45:31.213,YES,large,5,0.4,56177.4482779,640.8160680237161,15.201370841633041,2.3721894003866413,0
45954816,2012-09-20T17:29:13.441,YES,large,5,0.4,56190.7286278,652.9925534366746,9.03052736661022,1.382944923197501,0
46002688,2012-10-05T16:09:52.475,YES,large,5,0.4,56205.673524,643.1080921297923,14.06083035724566,2.1863867877451457,0
46070016,2012-10-20T17:40:18.855,YES,large,5,0.4,56220.7363293,650.2673752640505,5.43592631545698,0.8359524900429831,0
46087168,2012-11-02T17:49:06.742,YES,large,5,0.4,56233.7424391,649.1636182246058,7.692495741237125,1.184985653120132,0
46488320,2012-11-15T10:39:23.102,YES,large,5,0.4,56246.4440174,648.2413132536889,6.265852785672813,0.9665926341878607,0
46918144,2012-11-30T10:58:20.192,YES,large,5,0.4,56261.4571781,647.8160707915576,6.084255973821475,0.9391949734107716,0
52120064,2014-11-13T19:19:15.445,YES,large,5,0.4,56974.8050399,647.0015426070008,9.731056082213078,1.5040236292178175,2
52136704,2014-11-01T18:34:03.007,YES,large,5,0.4,56962.7736459,646.3022053179079,15.68125618354302,2.426303988213936,2
52136960,2014-11-27T17:53:59.298,YES,large,5,0.4,56988.7458252,646.856926297472,9.434363920592277,1.458493143853834,2
52199936,2014-12-12T21:32:52.028,YES,large,5,0.4,57003.8978244,645.3847822724696,6.028176689350236,0.9340438223728136,2
52285696,2014-12-25T10:13:15.261,YES,large,5,0.4,57016.4258711,646.630541204761,8.755672260256341,1.3540455797128492,2
52322304,2015-01-09T11:52:15.933,YES,large,5,0.4,57031.4946289,645.8940989519737,6.373826436605886,0.9868222123329572,2
52343552,2015-01-22T17:46:20.419,YES,large,5,0.4,57044.7405141,646.7782411875827,9.699860120944276,1.4997196107175568,2
53230080,2015-02-07T11:02:12.788,YES,large,5,0.4,57060.4598702,647.0149289775969,8.561839229316199,1.3232831030414531,2
53487872,2015-02-20T11:18:45.911,YES,large,5,0.4,57073.4713647,643.0030289479298,12.261892352465212,1.9069727202573064,2
54055168,2015-03-06T11:18:12.595,YES,large,5,0.4,57087.4709791,650.569772834587,4.6608722812438215,0.7164292710582004,2
54280448,2015-03-20T03:56:02.092,YES,large,5,0.4,57101.1639131,648.3213773175144,5.343276694554794,0.8241709870285416,2
54298368,2015-04-03T03:10:19.892,YES,large,5,0.4,57115.1321747,641.5329915059748,8.585779848686482,1.338322418700819,2
54341632,2015-04-17T12:28:51.061,YES,large,5,0.4,57129.5200354,646.6956677618631,5.60760729207033,0.8671168791771241,2
54449408,2015-04-30T12:52:25.926,YES,large,5,0.4,57142.5364112,646.2214395469051,10.850830994080807,1.6791196221667934,2
54466560,2015-05-15T11:55:51.004,YES,large,5,0.4,57157.4971181,649.6416268686313,10.000981972129308,1.5394613827835386,2
55120128,2015-05-30T15:58:46.482,YES,large,5,0.4,57172.6658158,645.271755797088,7.174333965678388,1.1118313952570438,2
55651072,2015-06-25T12:17:07.291,YES,large,5,0.4,57198.5118899,641.0916886340955,9.173878715650691,1.4309776399061545,2
56960768,2015-07-23T17:19:37.018,YES,large,5,0.4,57226.7219562,645.1330488058865,8.303668164888581,1.2871249086151009,2
57395968,2015-08-08T07:25:06.409,YES,large,5,0.4,57242.309102,648.753201979467,5.7767744602910955,0.8904425354148664,2
57713152,2015-08-22T09:54:36.702,YES,large,5,0.4,57256.4129248,645.5879915115344,7.848261622962099,1.2156765191041938,2
57726976,2015-09-04T07:14:03.851,YES,large,5,0.4,57269.3014335,646.749518302445,7.789400536034633,1.2043921666118673,2
57745152,2015-09-17T19:37:23.878,YES,large,5,0.4,57282.8176375,643.7163119891086,11.629883552218612,1.806678397861601,2
57769728,2015-10-03T02:08:45.153,YES,large,5,0.4,57298.0894115,642.3697941422373,7.211683524541756,1.122668529919217,2
57788928,2015-10-16T01:52:41.162,YES,large,5,0.4,57311.0782542,647.3187589111635,6.531529813178592,1.0090129048886352,2
57823232,2015-10-30T09:21:39.922,YES,large,5,0.4,57325.3900454,645.9312659298214,7.571673065102593,1.1722103363742782,2
57842176,2015-11-14T00:41:44.424,YES,large,5,0.4,57340.0289864,645.6655175744074,6.371591478552672,0.9868254235550685,2
58478080,2015-12-25T03:23:29.962,YES,large,5,0.4,57381.141319,644.2307424570007,8.835094416037382,1.3714176976934753,2
58505984,2016-01-08T02:28:19.505,YES,large,5,0.4,57395.1030035,650.0293931950405,8.499243709709479,1.3075168290365744,2
58534400,2015-12-15T06:26:37.351,YES,large,5,0.4,57371.2684879,647.995726681713,7.7227250662851965,1.1917864189987935,2
58590976,2016-02-06T14:26:30.608,YES,large,5,0.4,57424.6017431,643.3814207255261,7.712581225017772,1.1987572187459927,2
58728448,2016-02-20T03:00:50.642,YES,large,5,0.4,57438.1255861,650.1360834124615,7.5435083474225175,1.1602968270623952,2
58746368,2016-03-04T16:24:58.524,YES,large,5,0.4,57451.6840107,645.7055770353165,7.340671978142786,1.136845063635139,2
58819840,2016-03-18T22:52:15.097,YES,large,5,0.4,57465.9529525,645.2274874291396,7.287407989078367,1.1294323523187915,2
58855936,2016-04-01T03:40:23.564,YES,large,5,0.4,57479.1530505,643.0347588112064,9.427504659410408,1.466095655052809,2
58877184,2016-04-14T03:29:19.115,YES,large,5,0.4,57492.1453601,644.8839478899666,8.11539648155945,1.2584274283943164,2
58907904,2016-04-29T03:18:36.237,YES,large,5,0.4,57507.1379194,644.4130898102826,5.9185351616657735,0.918438072604672,2
58937344,2016-05-13T03:53:28.175,YES,large,5,0.4,57521.1621317,648.7088841496934,8.18984890055808,1.2624844673266757,2
58966528,2016-05-27T10:49:57.211,YES,large,5,0.4,57535.4513566,641.8052241318844,11.970098088770996,1.8650671011539264,2
