AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%)
44411392,2011-10-20T14:07:07.111,NO,--,--,2.0,55854.5882768,39.300549440702035,0.43430955803878085,1.1050979292136398
44474112,2011-11-03T16:35:06.875,NO,--,--,2.0,55868.6910518,39.35511930004779,0.22545109582541262,0.5728634541965137
44607232,2011-11-17T13:06:43.797,NO,--,--,2.0,55882.5463402,38.760423032922475,0.11424349801647106,0.2947426500465036
44640768,2011-11-12T09:14:33.527,NO,--,--,6.0,55877.3851103,39.69801303313208,0.23473844665878787,0.5913103168737299
44643328,2011-11-12T08:48:16.338,NO,--,--,6.0,55877.3668558,39.95230317316753,0.5978505865300392,1.4964108175159303
44653312,2011-12-01T19:20:59.497,NO,--,--,2.0,55896.8062442,39.86358687454871,0.29136538257381434,0.7309060860246858
44913152,2012-01-03T08:17:56.407,NO,--,--,2.0,55929.3457917,39.442902699031904,0.5112530746396048,1.2961852187723322
45041408,2012-01-13T02:32:56.742,NO,--,--,2.0,55939.1062123,39.43905446839554,0.6694673828410493,1.6974732073699348
45167872,2012-01-27T05:08:01.688,NO,--,--,2.0,55953.2139084,39.351838454777045,0.5585557094083217,1.4193891094826774
45201408,2012-02-10T11:11:40.092,NO,--,--,2.0,55967.4664363,39.15942487856524,0.30920169881728604,0.7895971398357647
45239296,2012-02-24T10:59:55.699,NO,--,--,2.0,55981.4582836,39.194262319340794,0.5197733829034735,1.326146614697188
45270528,2012-03-08T10:24:31.574,NO,--,--,2.0,55994.4336988,35.15007113391988,8.329406541164015,23.696698960947828
45365248,2012-03-23T04:03:31.964,NO,--,--,2.0,56009.16912,38.992894069830164,0.7462328574786615,1.9137662778820044
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,39.18406601885602,0.6786926708984404,1.7320629017209248
45512448,2012-04-19T11:34:07.533,NO,--,--,2.0,56036.4820316,39.05836269316643,0.5100760994602389,1.305933132597698
45551104,2012-05-04T10:30:49.405,NO,--,--,2.0,56051.4380718,33.95000529631368,10.95417837012159,32.26561608610707
45645568,2012-05-17T10:55:14.379,NO,--,--,2.0,56064.4550275,32.20026784866557,14.894065701944237,46.25447767063053
45660416,2012-06-01T00:20:55.330,NO,--,--,2.0,56079.0145293,39.25295653308757,0.542685176601223,1.3825332523520268
45685760,2012-06-15T02:10:04.017,YES,large,5,2.0,56093.0903243,39.304506029893986,0.7057921330225253,1.7957028450776564
45710848,2012-06-16T08:25:48.602,NO,--,--,6.0,56094.351257,40.052610621084064,0.6355948143690288,1.5868998412663913
45720320,2012-06-29T12:03:22.468,YES,large,5,2.0,56107.5023434,39.819624566778096,2.1027193061881864,5.2806105759784225
45741056,2012-07-13T09:28:59.945,YES,large,5,2.0,56121.3951383,38.79967020900793,0.937862745349581,2.4171925696725176
45779200,2012-07-25T11:57:49.476,YES,large,5,2.0,56133.4984893,39.424936901706104,1.084357293536827,2.7504350767645787
45794304,2012-08-10T01:32:41.620,YES,large,5,2.0,56149.0643706,38.98762686701799,0.8962057715334991,2.298692799616522
45816320,2012-08-24T13:11:23.023,YES,large,5,2.0,56163.549572,39.02967654502996,0.7638446571644305,1.9570868241327983
45849600,2012-09-07T09:50:04.076,YES,large,5,2.0,56177.4097694,38.697859234688565,0.9572244873440555,2.4735851188533045
45955328,2012-09-20T17:10:59.454,YES,large,5,2.0,56190.7159659,38.499704830568746,1.5321599956328342,3.979666863358131
46003200,2012-10-05T15:14:29.136,YES,large,5,2.0,56205.6350594,39.20541700786218,1.2739862250631122,3.249515812591993
46003200,2012-10-05T15:14:29.136,YES,large,5,2.0,56205.6350594,39.20541700786218,1.2739862250631122,3.249515812591993
46003200,2012-10-05T15:14:29.136,YES,large,5,2.0,56205.6350594,39.20541700786218,1.2739862250631122,3.249515812591993
46003200,2012-10-05T15:14:29.136,YES,large,5,2.0,56205.6350594,39.20541700786218,1.2739862250631122,3.249515812591993
46003200,2012-10-05T15:14:29.136,YES,large,5,2.0,56205.6350594,39.20541700786218,1.2739862250631122,3.249515812591993
46003200,2012-10-05T15:14:29.136,YES,large,5,2.0,56205.6350594,39.20541700786218,1.2739862250631122,3.249515812591993
46003200,2012-10-05T15:14:29.136,YES,large,5,2.0,56205.6350594,39.20541700786218,1.2739862250631122,3.249515812591993
46070528,2012-10-20T17:22:06.868,YES,large,5,2.0,56220.7236906,38.98196548928504,0.6120292685764792,1.570031836246706
46087680,2012-11-02T17:31:32.755,YES,large,5,2.0,56233.7302402,39.160763292960276,0.5964948054828444,1.5231950435196782
46488832,2012-11-15T10:21:25.916,YES,large,5,2.0,56246.43155,39.38408820364945,0.7053535260455767,1.7909606600470098
46918656,2012-11-30T10:40:45.396,YES,large,5,2.0,56261.4449699,38.58845006046538,0.7348711291974077,1.9043810467793254
47065856,2012-12-14T10:58:32.021,YES,large,5,2.0,56275.4573151,39.514071981234984,0.9121469453887172,2.3084103957240623
47573760,2012-12-28T10:53:37.453,YES,large,5,2.0,56289.4539057,39.20064960869736,0.8125117325394243,2.0726996635258668
47595264,2013-01-11T10:44:21.334,YES,large,5,2.0,56303.4474691,39.17158422944482,1.310690236404697,3.346023047542373
48390400,2013-01-24T09:54:30.522,YES,large,5,2.0,56316.4128533,39.142301594182086,0.8180323003271189,2.0898932025210986
48415744,2013-02-09T03:20:27.614,YES,large,5,2.0,56332.1392085,39.000759609980946,0.39021270457620666,1.0005259089270269
48479744,2013-02-21T10:13:07.656,YES,large,5,2.0,56344.4257831,39.07611069077094,0.6910176773353339,1.7683890876543646
48555776,2013-03-07T10:15:44.395,YES,large,5,2.0,56358.4275972,39.19110923034903,0.44009660161568276,1.122950103374156
48579072,2013-03-22T05:48:56.519,YES,large,5,2.0,56373.2423208,39.30089156613471,0.5503798204920948,1.400425788218894
48605184,2013-04-05T02:56:15.230,YES,large,5,2.0,56387.1223985,38.834731154510536,0.6748435200014045,1.7377319217594827
48622592,2013-04-19T10:07:16.846,YES,large,5,2.0,56401.4217228,39.17639428380009,0.5667619994786397,1.4466926061978158
48645376,2013-05-02T10:39:18.215,YES,large,5,2.0,56414.4439608,39.31941684281915,0.5456267150308729,1.3876775365515623
48749312,2013-05-17T11:00:02.227,YES,large,5,2.0,56429.4583591,39.26595569868597,0.5987435158862835,1.5248413166887984
48798208,2013-05-31T11:09:23.617,YES,large,5,2.0,56443.4648567,39.55597574362115,0.5626855301348219,1.4225044877715132
48825088,2013-06-14T18:45:33.098,YES,large,5,2.0,56457.7816331,39.076783083248756,0.7996091636438762,2.046251253437105
48851456,2013-06-28T02:35:24.594,YES,large,5,2.0,56471.1079235,39.25170309640127,0.7621537778421655,1.9417088118962214
48868608,2013-07-12T09:45:03.757,YES,large,5,2.0,56485.4062935,39.44342016036832,1.510894774095284,3.8305369259367374
48900608,2013-07-26T14:28:59.454,YES,large,5,2.0,56499.6034659,39.17750436180705,0.7656918004494351,1.954416987305308
48936704,2013-08-10T08:55:22.039,YES,large,5,2.0,56514.3717829,38.899342073218044,0.4374716381251437,1.124624774634274
48983808,2013-08-23T15:27:56.219,YES,large,5,2.0,56527.6444007,39.37044423541713,0.5744927383553844,1.4591980088418162
49001472,2013-09-07T14:32:04.080,YES,large,5,2.0,56542.6056028,38.75017611333957,0.4045639716643154,1.0440313109313744
49018624,2013-09-20T08:28:04.973,YES,large,5,2.0,56555.3528353,38.95814987517053,0.9703825756667264,2.4908333141486967
49049856,2013-10-03T18:39:46.158,YES,large,5,2.0,56568.7776176,39.28676813420831,0.8035362318547116,2.0453100878894785
49075456,2013-10-18T16:50:34.184,YES,large,5,2.0,56583.7017845,38.02732276694512,2.062685606565443,5.42421989369815
49097472,2013-11-01T17:32:43.446,YES,large,5,2.0,56597.7310584,39.204727536591534,0.6835780212408251,1.7436112025081951
49119232,2013-11-15T01:52:32.017,YES,large,5,2.0,56611.0781483,39.27289539007492,1.036724755053288,2.639797103717721
49228544,2013-11-29T11:33:44.594,YES,large,5,2.0,56625.4817661,39.81435777740104,2.2876486981984185,5.745788268112934
49868288,2013-12-27T02:41:47.401,YES,large,5,2.0,56653.1123542,39.37226866403893,0.6898316083294219,1.752074827629851
50093312,2013-12-14T00:58:22.716,YES,large,5,2.0,56640.0405407,39.17596816341746,1.0136667889215036,2.5874709329278716
50688512,2014-01-10T03:44:01.186,YES,large,5,2.0,56667.1555693,39.10330398384174,0.7164511188951933,1.832200980232374
50759680,2014-01-25T03:37:37.151,YES,large,5,2.0,56682.1511244,39.41817110840999,0.6413586719852385,1.6270634936901032
50802432,2014-02-07T10:26:19.214,YES,large,5,2.0,56695.4349446,38.653541608625495,0.6271697294981011,1.622541437077913
50820608,2014-02-21T11:10:28.328,YES,large,5,2.0,56709.4656056,39.31814876610656,0.7940765658439654,2.0196183970097885
50844160,2014-03-07T11:46:54.532,YES,large,5,2.0,56723.4909089,42.08704820198122,9.587325710053657,22.779753201134074
50882816,2014-03-21T10:07:14.465,YES,large,5,2.0,56737.4216952,39.1951144631842,0.44782786683157605,1.142560426127136
50904064,2014-04-04T17:03:01.559,YES,large,5,2.0,56751.7104347,39.05414169760751,0.8974526262206047,2.2979704256964464
50954752,2014-04-18T01:53:15.360,YES,large,5,2.0,56765.07865,39.021459244587376,0.997775209036171,2.5569910207152784
50996736,2014-05-01T22:19:55.203,YES,large,5,2.0,56778.9305,39.2103261908744,0.6101492836658712,1.5560933635075804
51018240,2014-05-15T23:44:39.474,YES,large,5,2.0,56792.9893458,39.10749211720716,0.7339783653542729,1.8768228940748797
51043840,2014-05-30T12:06:01.713,YES,large,5,2.0,56807.5041865,39.28258427847398,0.8374374266823822,2.131828753286173
51070976,2014-06-13T09:11:27.089,YES,large,5,2.0,56821.3829524,41.07331491052798,4.974828514770696,12.112069662766713
51183872,2014-06-27T03:47:24.757,YES,large,5,2.0,56835.1579254,39.03781428432491,0.3747540517107744,0.9599770340145598
51438336,2014-07-13T00:27:04.950,YES,large,5,2.0,56851.0188073,39.09519264365237,1.539362779527692,3.9374733194405382
51511808,2014-07-25T22:29:44.616,YES,large,5,2.0,56863.9373219,40.534708946701144,4.234230143574258,10.445936960203225
51758848,2014-08-09T09:54:39.759,YES,large,5,2.0,56878.4129602,38.794328447423375,0.8552698933213059,2.204626107861163
51779072,2014-08-22T02:22:07.107,YES,large,5,2.0,56891.0986934,39.00811749789713,0.6052040003364538,1.5514822020546863
51799552,2014-09-05T01:57:53.671,YES,large,5,2.0,56905.0818712,38.78595751009831,0.5777102150659049,1.4894829266893628
51845376,2014-09-19T03:57:30.267,YES,large,5,2.0,56919.1649336,37.15624659824432,5.836067180967014,15.706826483498403
51997184,2014-10-03T23:23:01.779,YES,large,5,2.0,56933.9743261,38.85578995543003,0.5727776462496872,1.4741114436399263
52035584,2014-10-17T17:33:37.605,YES,large,5,2.0,56947.7316852,38.94464398717108,0.5336675339092382,1.3703233083477047
52102400,2014-11-01T18:09:26.227,YES,large,5,2.0,56962.7565536,39.22309546804682,0.5664599793271562,1.4442000881562853
52120576,2014-11-13T18:55:05.458,YES,large,5,2.0,56974.7882576,38.214013112970335,1.2229237814724756,3.2001972100056646
52138240,2014-11-27T17:29:30.511,YES,large,5,2.0,56988.7288254,38.90191464400676,0.48380152093083334,1.243644497598958
52200960,2014-12-12T21:08:08.448,YES,large,5,2.0,57003.8806533,37.959414047962795,1.5481590139365862,4.078458671623443
52286720,2014-12-25T09:48:34.075,YES,large,5,2.0,57016.4087277,38.87965776265408,0.42286237414030603,1.087618560640951
52323328,2015-01-09T11:27:10.755,YES,large,5,2.0,57031.4772078,38.95861581075031,0.7016547306341351,1.8010258219711164
52344576,2015-01-22T17:20:53.241,YES,large,5,2.0,57044.7228384,39.21904245747142,1.4435287803183603,3.68068338711661
53231104,2015-02-07T10:36:40.411,YES,large,5,2.0,57060.4421344,38.8550035168262,0.7033097435331288,1.810087967766004
53488896,2015-02-20T10:53:30.737,YES,large,5,2.0,57073.453828,38.82565413553577,0.9172850552833526,2.3625746319204795
54056192,2015-03-06T10:52:34.612,YES,large,5,2.0,57087.4531784,38.258693850593474,1.4374397049514125,3.7571583352135653
54281472,2015-03-20T03:30:35.312,YES,large,5,2.0,57101.146242,39.16125025575505,0.6186328149230584,1.5797064978336475
54299392,2015-04-03T02:45:06.702,YES,large,5,2.0,57115.1146609,37.83310234917942,3.165989699848556,8.368305804340745
54342656,2015-04-17T12:03:03.090,YES,large,5,2.0,57129.5021191,38.94283150925894,1.7547066093728656,4.505852659829503
54450432,2015-04-30T12:26:51.151,YES,large,5,2.0,57142.5186476,39.25390672584111,0.9130732483292526,2.326069745634185
54467584,2015-05-15T11:30:35.827,YES,large,5,2.0,57157.4795813,38.93572026647037,0.688665823832798,1.7687250142534152
55121152,2015-05-30T15:33:54.098,YES,large,5,2.0,57172.6485428,39.157277188450806,0.6480824532359261,1.6550753774756177
55652096,2015-06-25T11:51:40.113,YES,large,5,2.0,57198.4942143,38.75968849990247,0.41797143252286084,1.078366335487739
56961792,2015-07-23T16:54:41.844,YES,large,5,2.0,57226.704651,39.3078202088525,0.7311638136475315,1.8600975830322597
57396992,2015-08-08T06:59:49.223,YES,large,5,2.0,57242.2915419,38.816789973857055,0.9747847834553067,2.5112452217502277
57714176,2015-08-22T09:29:17.513,YES,large,5,2.0,57256.3953416,39.23722205549474,0.6805792949441819,1.7345246663528116
57728000,2015-09-04T06:49:25.458,YES,large,5,2.0,57269.2843224,38.981898547191406,0.7905521163130227,2.027997983104856
57746176,2015-09-17T19:11:48.286,YES,large,5,2.0,57282.7998644,39.026630173033205,0.7855604003125441,2.012882989972714
57770752,2015-10-03T01:44:07.163,YES,large,5,2.0,57298.0723051,39.087327569418896,0.5938119640100334,1.5191930503701652
57789952,2015-10-16T01:27:27.984,YES,large,5,2.0,57311.0607406,38.84772518033875,0.9489240447081055,2.442675961856233
57824256,2015-10-30T08:56:51.541,YES,large,5,2.0,57325.3728188,38.254405480831466,1.7878462150073267,4.673569468758785
57843200,2015-11-14T00:16:38.844,YES,large,5,2.0,57340.0115607,40.33448936364095,3.624497017286252,8.986098682467794
58479104,2015-12-25T02:58:17.976,YES,large,5,2.0,57381.1238192,39.384390969570674,1.2931872286593926,3.283501907287433
58507008,2016-01-08T02:02:43.120,YES,large,5,2.0,57395.0852213,39.260660287891994,0.7040879599980976,1.7933675970682506
58535424,2015-12-15T06:01:14.967,YES,large,5,2.0,57371.2508677,39.07780434930477,0.8450615035149908,2.162510196226071
58592000,2016-02-06T14:01:05.032,YES,large,5,2.0,57424.584086,38.97776383341052,0.5088997616436365,1.3056155910294256
58729472,2016-02-20T02:34:59.859,YES,large,5,2.0,57438.1076373,38.77648412654085,0.7223881159410749,1.86295413886333
58747392,2016-03-04T15:59:31.350,YES,large,5,2.0,57451.6663351,38.38072744473824,1.6453173859790469,4.28683220855578
58820864,2016-03-18T22:27:05.509,YES,large,5,2.0,57465.9354804,38.502757754657786,0.6795410710151939,1.7649153220277782
58856960,2016-04-01T03:14:39.589,YES,large,5,2.0,57479.1351804,38.751738349278426,1.7286747885200073,4.460896109844311
58878208,2016-04-14T03:03:25.523,YES,large,5,2.0,57492.1273787,39.23101106399464,0.38216045911159746,0.9741284987231336
58908928,2016-04-29T02:53:25.051,YES,large,5,2.0,57507.1204288,39.15609248370824,0.5252193155827931,1.341347622471068
58938368,2016-05-13T03:28:24.599,YES,large,5,2.0,57521.1447292,39.27012068747056,0.7115246598768601,1.8118728626771896
58967552,2016-05-27T10:25:11.216,YES,large,5,2.0,57535.4341576,38.48138700504832,1.5294476666508914,3.974512837726575
59270144,2016-06-09T03:34:00.988,YES,large,5,2.0,57548.1486226,39.391034031105896,1.3671816393334852,3.470793983864104
59288832,2016-06-25T10:06:21.709,YES,large,5,2.0,57564.4210846,38.86041995862999,0.6365655502462363,1.6380820148724873
59416832,2016-07-09T07:32:36.994,YES,large,5,2.0,57578.3143171,38.342635547000604,1.8025323156676354,4.701117411342477
59618048,2016-07-22T13:16:24.331,YES,large,5,2.0,57591.5530594,38.66322064763128,0.8852535962289237,2.289653012347173
60100864,2016-08-04T13:01:53.047,YES,large,5,2.0,57604.5429751,38.85586604727051,0.9600441388640492,2.470783015609786
60275200,2016-08-18T18:01:08.896,YES,large,5,2.0,57618.7507974,38.4491275285538,1.4308311080266893,3.721361705708664
60611584,2016-09-03T08:55:02.615,YES,large,5,2.0,57634.371558,39.13898564101179,0.9013901611856935,2.3030493673325343
60629504,2016-09-17T08:07:05.431,YES,large,5,2.0,57648.3382573,37.063799050229974,5.078864815319422,13.703033540723636
61725184,2016-10-14T11:22:25.076,YES,large,5,2.0,57675.4739013,39.41363285751907,0.5140476630709097,1.3042382186113124
61757696,2016-10-28T10:49:59.554,YES,large,5,2.0,57689.4513837,38.948549886870545,0.5071490631306173,1.3020999873003638
62212864,2016-11-10T11:11:27.345,YES,large,5,2.0,57702.4662887,39.02623708562409,0.5435635759103398,1.3928157478205085
62305792,2016-11-25T17:10:56.545,YES,large,5,2.0,57717.7159322,39.00407979380034,0.738855277720428,1.8943025489294287
62323712,2016-12-08T17:27:54.725,YES,large,5,2.0,57730.7277167,38.43524570209611,2.5579612234456475,6.655248787198845
62392320,2016-12-23T16:35:20.035,YES,large,5,2.0,57745.6912041,38.938933077613974,0.560691136972331,1.4399242420298175
62412288,2017-01-07T02:12:22.007,YES,large,5,2.0,57760.0919214,39.04416595703235,0.8772461741245783,2.246804746937039
62617344,2017-01-19T09:08:18.861,YES,large,5,2.0,57772.3807738,38.9091343418591,0.6273416062589482,1.6123247583641138
62650112,2017-02-03T02:37:23.897,YES,large,5,2.0,57787.1093044,38.811074954745344,0.8425434497443473,2.170884085861506
62673664,2017-02-18T13:25:37.335,YES,large,5,2.0,57802.5594599,40.17845016119144,4.5962557251014236,11.43960433182903
62694144,2017-03-02T10:14:42.274,YES,large,5,2.0,57814.4268782,39.22020014783536,1.0474553250498713,2.6707036708166374
62802688,2017-03-17T02:36:55.276,YES,large,5,2.0,57829.1089731,39.70433844621639,2.690257149043571,6.775725913901829
62827776,2017-03-31T01:09:32.899,YES,large,5,2.0,57843.0482974,38.620000829162976,2.160527677758735,5.594323229861932
62951424,2017-04-13T02:44:40.488,YES,large,5,2.0,57856.1143575,39.02620945160814,0.8647393389793855,2.2157912621558804
62998272,2017-04-28T03:36:33.115,YES,large,5,2.0,57871.1503833,37.894661103654755,2.699328624872135,7.123242552528852
63089920,2017-05-13T15:42:59.738,YES,large,5,2.0,57886.6548581,39.162973672584734,0.661732581472225,1.6896893147198826
63206144,2017-05-26T23:26:06.439,YES,large,5,2.0,57899.9764634,38.950708975253136,0.717880847091687,1.8430495001972464
63227392,2017-06-10T06:47:14.783,YES,large,5,2.0,57914.28281,38.53910239828125,1.2368056409153478,3.209222747674856
63256576,2017-06-22T21:02:47.036,YES,large,5,2.0,57926.8769333,39.008873120989264,0.8865412993054277,2.2726657510862878
63277568,2017-07-06T23:52:48.372,YES,large,5,2.0,57940.9950043,39.5830116391036,1.0025017985275433,2.532656705527639
63319296,2017-07-21T15:54:40.567,YES,large,5,2.0,57955.6629695,39.04088403150257,0.5227496495727212,1.3389800526824855
63336448,2017-08-04T12:04:14.083,YES,large,5,2.0,57969.5029408,38.69452900399043,0.7042653492952433,1.8200644055458455
64026112,2017-08-18T09:59:11.669,YES,large,5,2.0,57983.4161073,39.361314389864916,0.48395370438539287,1.2295161172514233
64591360,2017-09-01T00:59:16.812,YES,large,5,2.0,57997.0411668,39.13822922364341,0.47995801602887495,1.2263151030321326
64634368,2017-09-16T14:52:19.924,YES,large,5,2.0,58012.619675,39.7461205484283,3.528819551129149,8.878399960643934
64672512,2017-09-28T15:56:16.369,YES,large,5,2.0,58024.6640783,39.26787936085392,0.5117308161172607,1.303179149081843
64694272,2017-10-13T08:56:15.576,YES,large,5,2.0,58039.3724025,39.046137005244105,0.5278683700179484,1.3519093321499456
64719360,2017-10-29T06:21:20.918,YES,large,5,2.0,58055.2648254,38.85272576268201,0.4410439996100669,1.1351687454415078
64862720,2017-11-11T08:21:41.791,YES,large,5,2.0,58068.3484004,39.03711826118144,0.7764888970095388,1.989104041477571
64934400,2017-11-24T07:38:27.795,YES,large,5,2.0,58081.3183773,38.405249089764894,0.5757024788559844,1.4990202967057715
64956160,2017-12-09T21:00:36.070,YES,large,5,2.0,58096.8754175,39.132624762765865,0.8039471430509826,2.0544166099891332
65039104,2017-12-23T08:22:01.575,YES,large,5,2.0,58110.3486293,39.13782381494595,0.6461031205416755,1.6508406895504029
65217280,2018-01-07T09:41:30.318,YES,large,5,2.0,58125.4038231,39.111280195164596,0.8467402124576101,2.164951411031271
65234432,2018-01-20T12:59:50.896,YES,large,5,2.0,58138.5415613,39.12431073721821,0.7471674380847023,1.9097267760271013
65264128,2018-02-03T08:54:46.842,YES,large,5,2.0,58152.3713755,41.31251312576117,7.161403088556545,17.334706960954456
65283328,2018-02-17T23:57:01.600,YES,large,5,2.0,58166.9979352,38.678982426573086,0.6104312091981255,1.578198729392502
65446656,2018-03-03T10:11:22.997,YES,large,5,2.0,58180.4245717,39.04014281307059,0.9395874595330491,2.406721368904615
65464064,2018-03-17T09:34:27.976,YES,large,5,2.0,58194.3989349,39.00803364211756,0.5781127196638557,1.4820350212158828
65484800,2018-04-02T07:35:06.242,YES,large,5,2.0,58210.3160445,39.10195727254139,0.6977080842356208,1.7843303325523634
65504512,2018-04-14T06:55:37.877,YES,large,5,2.0,58222.2886328,39.03600243427358,0.6382373783656757,1.6349967685351507
65594880,2018-04-28T08:57:14.212,YES,large,5,2.0,58236.3730812,38.803382864505025,0.7848414626739822,2.022610929089658
65613824,2018-05-12T06:12:02.985,YES,large,5,2.0,58250.2583679,39.04385005256349,1.1213766873079813,2.872095568952108
65632512,2018-05-25T10:59:34.252,YES,large,5,2.0,58263.4580353,39.042625133779076,0.5516612391660005,1.412971687420454
65673984,2018-06-09T05:27:17.062,YES,large,5,2.0,58278.2272808,39.955269556355816,0.5852052292115753,1.464650935181802
65820160,2018-06-24T12:11:50.774,YES,large,5,2.0,58293.5082266,39.470865343334026,0.3912165157992082,0.9911526195239045
65845504,2018-07-07T07:07:51.637,YES,large,5,2.0,58306.2971254,39.03112200211659,0.38595342485413087,0.9888350758484507
66308608,2018-07-21T07:44:30.537,YES,large,5,2.0,58320.3225757,39.37682595956996,1.2358291235072716,3.1384681050122105
66939648,2018-08-04T05:39:35.112,YES,large,5,2.0,58334.2358231,39.491585379236355,1.4429756805402634,3.6538813691155134
67166208,2018-08-17T11:03:20.376,YES,large,5,2.0,58347.4606525,37.92704968265716,2.5017694270080613,6.5962669069723106
