File#,Coord Conversion Issue,Centroiding Issue,Bad Center Guess,Not In FOV,Xc,Yc,Fx,Fy,Time[MJD],Raw_Flux,Bkg_Flux,Res_Flux
6,X,X,X,X,193.01349924975653,189.76916594373114,1.3372537601383612,1.476910131024325,55069.5514586,17309.266656747986,-233.58381399380076,17542.85047074179
7,X,X,X,O,nan,nan,nan,nan,55069.5516947,nan,nan,nan
8,X,X,X,X,192.90899158357905,63.82902675986029,1.5901909416327085,1.3688260684508664,55069.5519123,17633.901193822392,88.1564615438735,17545.74473227852
9,X,X,X,O,nan,nan,nan,nan,55069.5520974,nan,nan,nan
10,X,X,X,X,66.96836522121014,64.07353103552273,1.2916740298893918,1.5176634402823796,55069.552315,17913.342415451407,-121.2902037104561,18034.632619161865
1,X,X,X,O,nan,nan,nan,nan,55084.7177817,nan,nan,nan
2,X,X,X,X,130.0607054546022,126.93425830355919,1.111819580292375,1.4042465947187743,55084.718027,18248.34491439365,94.56131771286692,18153.783596680783
3,X,X,X,O,nan,nan,nan,nan,55084.7182445,nan,nan,nan
4,X,X,X,X,67.39406609419375,189.89658537003115,1.3472721088152781,1.6827129181852365,55084.7184667,17772.35823192328,46.85284217047647,17725.505389752805
5,X,X,X,O,nan,nan,nan,nan,55084.7187122,nan,nan,nan
6,X,X,X,X,193.0881800720163,189.8254753425398,1.1869804758757807,1.3763318604211883,55084.7189344,17799.277659569078,-99.16271441647216,17898.440373985548
7,X,X,X,O,nan,nan,nan,nan,55084.7191705,nan,nan,nan
8,X,X,X,X,193.00127625948872,63.84704287038987,1.430185277131754,1.2832251382662887,55084.7193927,18140.42901543197,112.32142820886992,18028.1075872231
9,X,X,X,O,nan,nan,nan,nan,55084.7195779,nan,nan,nan
10,X,X,X,X,67.08198504595556,64.09658703935534,1.5471480996483273,1.0866313109538366,55084.7198001,18350.880732280508,38.74738968556275,18312.133342594945
1,X,X,X,O,nan,nan,nan,nan,55098.3716435,nan,nan,nan
2,X,X,X,X,129.90697175401345,126.86768213314849,1.5950556195811525,1.3286375259361507,55098.3718888,18188.661009015213,-136.41683597801017,18325.077844993222
3,X,X,X,O,nan,nan,nan,nan,55098.3721065,nan,nan,nan
4,X,X,X,X,67.15457757896385,189.77575792197632,1.3165759990755508,1.3745588783019211,55098.372324,18741.0759926194,-47.76282840154161,18788.83882102094
5,X,X,X,O,nan,nan,nan,nan,55098.3725694,nan,nan,nan
6,X,X,X,X,192.91837689500738,189.74992866535698,1.6104251452964433,1.4212442879599316,55098.372787,18104.83366697745,-210.99490957194902,18315.8285765494
7,X,X,X,O,nan,nan,nan,nan,55098.3730277,nan,nan,nan
8,X,X,X,X,192.63177930753292,63.817799391398225,1.893130953640985,1.4515566031559441,55098.3732453,17957.230922524926,-38.003199883539764,17995.234122408467
9,X,X,X,O,nan,nan,nan,nan,55098.3734351,nan,nan,nan
10,X,X,X,X,66.70201503503917,64.06547384306334,1.6992369708528683,1.3826860139635897,55098.3736527,18932.986764817884,-49.618766129428536,18982.605530947312
1,X,X,X,O,nan,nan,nan,nan,55105.9512517,nan,nan,nan
2,X,X,X,X,129.60164380554164,126.95556121567876,1.34953495093154,1.801753787928043,55105.9514925,18380.53551014114,-21.296609638305288,18401.832119779447
3,X,X,X,O,nan,nan,nan,nan,55105.9517101,nan,nan,nan
4,X,X,X,X,67.10524589490764,189.75331009272813,1.3488880219012849,1.3843743297665008,55105.9519276,18662.03924946537,77.48573393495023,18584.55351553042
5,X,X,X,O,nan,nan,nan,nan,55105.952173,nan,nan,nan
6,X,X,X,X,192.76174066658996,189.6549188892427,1.6155197345967838,1.8490404266647136,55105.9523952,17867.706942988716,27.211042495579836,17840.495900493137
7,X,X,X,O,nan,nan,nan,nan,55105.9526313,nan,nan,nan
8,X,X,X,X,192.54314166540578,63.52776102087696,1.8737277914764148,1.766404349574646,55105.9528489,17997.21090249715,-10.550502556816067,18007.761405053967
9,X,X,X,O,nan,nan,nan,nan,55105.9530341,nan,nan,nan
10,X,X,X,X,66.65325921883195,63.927714632789865,1.346526924277466,1.7765624612647166,55105.9532563,18834.041528924874,42.84654039162614,18791.194988533247
1,X,X,X,O,nan,nan,nan,nan,55112.3473817,nan,nan,nan
2,X,X,X,X,130.09287168297206,126.77079736166623,1.329229622486573,1.3807020063090947,55112.347627,18524.192545854374,27.008439373698472,18497.184106480676
3,X,X,X,O,nan,nan,nan,nan,55112.3478447,nan,nan,nan
4,X,X,X,X,67.33039866060892,189.64281222862402,1.6437168272095655,1.6191365768618664,55112.3480715,17875.14493925545,-131.60456296297633,18006.749502218427
5,X,X,X,O,nan,nan,nan,nan,55112.3483169,nan,nan,nan
6,X,X,X,X,193.10427328863972,189.6445005165078,1.3959632393115062,1.494505184692768,55112.3485344,18317.8784631619,-125.13533181152725,18443.013794973427
7,X,X,X,O,nan,nan,nan,nan,55112.3487751,nan,nan,nan
8,X,X,X,X,193.03376067701564,63.62002410297769,1.4661984868331401,1.593244927140793,55112.3489974,18719.376271366622,23.829162396880257,18695.547108969742
9,X,X,X,O,nan,nan,nan,nan,55112.3491825,nan,nan,nan
10,X,X,X,X,67.06977614912185,63.94512330678302,1.4369379572110776,1.0773406537613497,55112.3494001,19328.54550463589,-74.18533645406286,19402.730841089953
1,X,X,X,O,nan,nan,nan,nan,55125.9750667,nan,nan,nan
2,X,X,X,X,129.92509175258556,127.00858372986117,1.2802122026762988,1.4396860961826496,55125.975312,18833.81992822288,9.278232233333403,18824.54169598955
3,X,X,X,O,nan,nan,nan,nan,55125.9755251,nan,nan,nan
4,X,X,X,X,67.19217078242967,189.9064787265513,1.353838910686326,1.2163442507706381,55125.9757473,18987.082728281563,-273.67558276909085,19260.758311050653
5,X,X,X,O,nan,nan,nan,nan,55125.9759881,nan,nan,nan
6,X,X,X,X,192.99508510757676,189.87829033891416,1.4120552722727318,1.2011751821685046,55125.9762103,19026.31542159478,-126.73283799840291,19153.048259593183
7,X,X,X,O,nan,nan,nan,nan,55125.9764463,nan,nan,nan
8,X,X,X,X,192.90354068196612,63.920378030978824,1.5032865346515856,1.270054286954458,55125.9766639,19118.156257102593,-106.36222606824799,19224.518483170843
9,X,X,X,O,nan,nan,nan,nan,55125.9768537,nan,nan,nan
10,X,X,X,X,67.03037070424976,64.15079592559941,1.2365868945893785,1.5626317053087153,55125.9770713,19101.993940216358,8.368611006519656,19093.625329209837
1,X,X,X,O,nan,nan,nan,nan,55141.4049465,nan,nan,nan
2,X,X,X,X,130.07117608819343,127.02485856476903,1.526755713827918,1.0439017772622552,55141.4051919,19336.351941820598,70.75059490585568,19265.601346914744
3,X,X,X,O,nan,nan,nan,nan,55141.4054095,nan,nan,nan
4,X,X,X,X,67.32979588203011,189.89640467844276,1.5275783272230303,1.3177386431084523,55141.4056317,18559.119128599617,-120.62516786876385,18679.74429646838
5,X,X,X,O,nan,nan,nan,nan,55141.4058771,nan,nan,nan
6,X,X,X,X,193.06311193649984,189.82114251969503,1.389787193008141,1.2102620010734597,55141.4060993,19083.096718206747,-105.61039825618926,19188.707116462938
7,X,X,X,O,nan,nan,nan,nan,55141.40634,nan,nan,nan
8,X,X,X,X,192.9669641082842,63.833799559077185,1.3218562354003405,1.486999170980434,55141.4065669,18577.348880863723,34.35422463579173,18542.994656227933
9,X,X,X,O,nan,nan,nan,nan,55141.4067475,nan,nan,nan
10,X,X,X,X,67.05961034633425,64.08461784392955,1.5372790829536442,1.0944548321704295,55141.4069696,19479.737543346448,80.81110406378997,19398.92643928266
1,X,X,X,O,nan,nan,nan,nan,55155.0722604,nan,nan,nan
2,X,X,X,X,129.7704264521861,126.85352377119854,1.7851084629422833,1.3773237452761034,55155.0725059,18162.762658621366,-63.33625598963957,18226.098914611008
3,X,X,X,O,nan,nan,nan,nan,55155.0727235,nan,nan,nan
4,X,X,X,X,67.12364563907667,189.5743973726404,1.3882785311436747,1.661453877657184,55155.0729458,18468.99194885753,-118.28658160518826,18587.278530462718
5,X,X,X,O,nan,nan,nan,nan,55155.0731957,nan,nan,nan
6,X,X,X,X,192.6979693524463,189.5757021272145,1.7301165386590385,1.8763665907791776,55155.0734132,17625.415466601415,-228.50634778317217,17853.921814384586
7,X,X,X,O,nan,nan,nan,nan,55155.0736493,nan,nan,nan
8,X,X,X,X,192.36265892339856,63.62579618140996,1.7053756655949006,1.6439837213439006,55155.0738762,17761.239144415722,-182.13037159904297,17943.369516014765
9,X,X,X,O,nan,nan,nan,nan,55155.0740614,nan,nan,nan
10,X,X,X,X,66.40917500836808,63.97889500839811,1.3199276659684127,1.6252101357024238,55155.0742883,18831.975624008453,-40.566561197280315,18872.542185205733
1,X,X,X,O,nan,nan,nan,nan,55169.0369513,nan,nan,nan
2,X,X,X,X,130.16000284762367,127.11258153017089,1.5469283381001073,1.0189971343273776,55169.0371966,18906.634392763764,-215.02907699098324,19121.66346975475
3,X,X,X,O,nan,nan,nan,nan,55169.0374142,nan,nan,nan
4,X,X,X,X,67.43337850620632,189.9466758537973,1.7016445507059899,1.3366232820559414,55169.037641,18621.502778014714,-190.4202625868228,18811.923040601538
5,X,X,X,O,nan,nan,nan,nan,55169.0378817,nan,nan,nan
6,X,X,X,X,193.0847515867113,189.88136729285918,1.4008230193782631,1.0938055425064352,55169.038104,19028.53883917571,-240.15692002940796,19268.69575920512
7,X,X,X,O,nan,nan,nan,nan,55169.0383447,nan,nan,nan
8,X,X,X,X,192.9991134737812,63.91531691739993,1.384041467924978,1.2008521944391684,55169.0385669,19429.89931223897,-37.47453025253704,19467.373842491506
9,X,X,X,O,nan,nan,nan,nan,55169.0387567,nan,nan,nan
10,X,X,X,X,67.1083659540477,64.17832019546248,1.5865762477870402,1.1301436960559816,55169.038979,19004.946214391846,-51.59078361250746,19056.536998004354
1,X,X,X,O,nan,nan,nan,nan,55183.02206,nan,nan,nan
2,X,X,X,X,130.02654830160228,126.77353674791839,1.4764428483689354,1.360289882235185,55183.0223101,18367.193025961344,-62.35784911937748,18429.55087508072
3,X,X,X,O,nan,nan,nan,nan,55183.0225276,nan,nan,nan
4,X,X,X,X,67.25249711878753,189.60265040429644,1.6512279169939827,1.496474411449028,55183.0227545,18213.77420166792,33.26454605043066,18180.509655617487
5,X,X,X,O,nan,nan,nan,nan,55183.0230045,nan,nan,nan
6,X,X,X,X,193.03924484898758,189.58854611352194,1.4715293595933436,1.620728814023107,55183.0232266,18332.638690750267,-98.76789879753947,18431.406589547805
7,X,X,X,O,nan,nan,nan,nan,55183.0234674,nan,nan,nan
8,X,X,X,X,192.89997361833233,63.56649203483625,1.6606257803777484,1.7097157921813335,55183.0236943,18079.62873081718,-29.199324454175724,18108.82805527136
9,X,X,X,O,nan,nan,nan,nan,55183.0238794,nan,nan,nan
10,X,X,X,X,66.92786406307273,63.971309358938704,1.500495320010406,1.2006678479087205,55183.0241063,19338.44380166063,51.877480629688186,19286.56632103094
1,X,X,X,O,nan,nan,nan,nan,55196.4734069,nan,nan,nan
2,X,X,X,X,130.00184971950435,126.81926450076064,1.469383583398007,1.3139209160306846,55196.4736523,18402.35777628494,62.35155067526961,18340.00622560967
3,X,X,X,O,nan,nan,nan,nan,55196.4738699,nan,nan,nan
4,X,X,X,X,67.26544539655532,189.549390201457,1.7158021747808736,1.5057568410332207,55196.4740967,18167.60288059752,-168.71788304860507,18336.320763646123
5,X,X,X,O,nan,nan,nan,nan,55196.4743421,nan,nan,nan
6,X,X,X,X,193.05716980228553,189.49144460889443,1.435894925337469,1.7070576863446472,55196.4745689,18475.98335235233,6.5802911013934455,18469.403061250938
7,X,X,X,O,nan,nan,nan,nan,55196.4748051,nan,nan,nan
8,X,X,X,X,192.98227093172366,63.54554031730183,1.5428119378486322,1.6839225244276221,55196.4750272,18435.233102365924,151.0631850238279,18284.169917342097
9,X,X,X,O,nan,nan,nan,nan,55196.4752124,nan,nan,nan
10,X,X,X,X,67.0029613238569,63.953726210367854,1.116328910133928,1.4706303585839595,55196.4754346,19431.14957464578,-86.21287749479168,19517.362452140573
1,X,X,X,O,nan,nan,nan,nan,55211.9777133,nan,nan,nan
2,X,X,X,X,129.75849499559664,127.15529092145509,1.5231226745815374,1.7108783880210405,55211.9779632,18077.536525109514,-109.71354422762937,18187.250069337144
3,X,X,X,O,nan,nan,nan,nan,55211.9781808,nan,nan,nan
4,X,X,X,X,67.17463601221466,190.05309109216353,1.5171769939100592,1.0018836252071872,55211.9784077,19306.98239328633,-128.77333803753515,19435.755731323865
5,X,X,X,O,nan,nan,nan,nan,55211.9786531,nan,nan,nan
6,X,X,X,X,192.85359436264577,189.98489315891922,1.514906806012764,1.2929018109973676,55211.9788799,19117.770687331336,-25.835479153021367,19143.60616648436
7,X,X,X,O,nan,nan,nan,nan,55211.9791207,nan,nan,nan
8,X,X,X,X,192.64126336951784,64.03458705231635,1.7389695341302398,1.3546634332900516,55211.9793429,18831.9885204561,25.4613951629892,18806.52712529311
9,X,X,X,O,nan,nan,nan,nan,55211.979528,nan,nan,nan
10,X,X,X,X,66.77537927016523,64.46003260226917,1.7494081601860023,1.7807772900711307,55211.9797595,18393.018909766466,43.58292883675717,18349.43598092971
1,X,X,X,O,nan,nan,nan,nan,55225.5210295,nan,nan,nan
2,X,X,X,X,130.12197117847074,127.0577224047345,1.0107000119227096,1.5321242788146414,55225.5212795,19447.69374621373,149.55850622908056,19298.135239984647
3,X,X,X,O,nan,nan,nan,nan,55225.5214971,nan,nan,nan
4,X,X,X,X,67.4792752163896,189.91866400376307,1.3573304180779002,1.7852712785165508,55225.5217239,18718.39016509705,76.76162431962118,18641.62854077743
5,X,X,X,O,nan,nan,nan,nan,55225.5219739,nan,nan,nan
6,X,X,X,X,193.10060294487135,189.84235041996948,1.1574051273089743,1.3678731240339213,55225.5222008,19351.28203968217,693.4374979827779,18657.844541699393
7,X,X,X,O,nan,nan,nan,nan,55225.5224369,nan,nan,nan
8,X,X,X,X,193.0256401396127,63.86679522776297,1.235435957576035,1.3823200810540361,55225.5226637,19110.0038485129,89.04575079570189,19020.958097717197
9,X,X,X,O,nan,nan,nan,nan,55225.5228582,nan,nan,nan
10,X,X,X,X,67.13233001633776,64.15283283857731,1.0980320538065163,1.546877075914577,55225.5230757,19539.371340253994,77.43053494614463,19461.94080530785
1,X,X,X,O,nan,nan,nan,nan,55239.4700575,nan,nan,nan
2,X,X,X,X,130.04914794041403,126.85842131074074,1.2353890613645702,1.3854335863378693,55239.4703028,18985.32282142793,-118.3440076351648,19103.666829063095
3,X,X,X,O,nan,nan,nan,nan,55239.4705251,nan,nan,nan
4,X,X,X,X,67.34285984018393,189.61088403583358,1.6627867149476436,1.6718727347259217,55239.4707519,17852.418335010087,-117.78132437043371,17970.19965938052
5,X,X,X,O,nan,nan,nan,nan,55239.4709973,nan,nan,nan
6,X,X,X,X,193.09894739796974,189.5552939347658,1.396456945963932,1.6507585639168105,55239.4712243,18639.242601867336,-56.180652864423266,18695.42325473176
7,X,X,X,O,nan,nan,nan,nan,55239.4714649,nan,nan,nan
8,X,X,X,X,193.03098367950327,63.47174441605074,1.4602396472506811,1.7245289755163031,55239.4716917,18568.183676380264,-9.902794270817695,18578.08647065108
9,X,X,X,O,nan,nan,nan,nan,55239.4718817,nan,nan,nan
10,X,X,X,X,67.02162990977949,63.93537238122689,1.1158316289992516,1.4631564494607212,55239.4721084,19521.875954115156,-41.5503961748747,19563.426350290032
1,X,X,X,O,nan,nan,nan,nan,55253.5097867,nan,nan,nan
2,X,X,X,X,130.06006199869913,126.89132150019017,1.1691950355290721,1.376774285203856,55253.5100368,19015.989698257155,-24.124904230083576,19040.11460248724
3,X,X,X,O,nan,nan,nan,nan,55253.5102543,nan,nan,nan
4,X,X,X,X,67.67916499294077,189.7350188355451,1.9118107675442708,1.5375534207728014,55253.5104765,18023.46463541612,-56.78805955035485,18080.252694966475
5,X,X,X,O,nan,nan,nan,nan,55253.5107265,nan,nan,nan
6,X,X,X,X,193.17221059147462,189.6814455414028,1.474731424306517,1.4022091746494585,55253.5109487,18359.436819919403,-171.51284655626435,18530.949666475666
7,X,X,X,O,nan,nan,nan,nan,55253.5111895,nan,nan,nan
8,X,X,X,X,193.11562764681372,63.655163985830214,1.4075674241131586,1.5029165934892859,55253.5114163,18683.46557633147,-137.48663777595814,18820.952214107427
9,X,X,X,O,nan,nan,nan,nan,55253.5116061,nan,nan,nan
10,X,X,X,X,67.20958033014905,64.0557265250149,1.4358933188876428,1.0680948637408905,55253.5118285,19401.178713963465,42.13922631625286,19359.039487647213
1,X,X,X,O,nan,nan,nan,nan,55267.6962081,nan,nan,nan
2,X,X,X,X,129.62957755179522,127.0822381846057,1.4351009669187085,1.7648651602597893,55267.6964581,18367.78777522742,-22.319285750130398,18390.107060977552
3,X,X,X,O,nan,nan,nan,nan,55267.6966757,nan,nan,nan
4,X,X,X,X,67.10437958816932,189.83367275437,1.3355192784082983,1.2410758087038947,55267.6968978,18919.272506171015,-121.1664394031894,19040.438945574206
5,X,X,X,O,nan,nan,nan,nan,55267.6971479,nan,nan,nan
6,X,X,X,X,192.74303894923327,189.8967640066061,1.3476571809262583,1.7311455130323912,55267.6973747,18472.523618572173,-135.1709097761564,18607.69452834833
7,X,X,X,O,nan,nan,nan,nan,55267.6976154,nan,nan,nan
8,X,X,X,X,192.5033014757769,63.94553319888472,1.3347315815841652,1.7913317474609145,55267.6978377,18512.074227074918,-63.909337593653504,18575.98356466857
9,X,X,X,O,nan,nan,nan,nan,55267.6980274,nan,nan,nan
10,X,X,X,X,66.68340172466151,64.18276901061687,1.764049222996852,1.5319866420353885,55267.6982497,18525.62307823688,63.05106079925537,18462.572017437626
1,X,X,X,O,nan,nan,nan,nan,55281.1191227,nan,nan,nan
2,X,X,X,X,130.25642485552856,126.97840652823685,1.3550075719517598,1.25380338920938,55281.1193726,18936.971453477552,153.93574291477182,18783.03571056278
3,X,X,X,O,nan,nan,nan,nan,55281.1195902,nan,nan,nan
4,X,X,X,X,67.97825480490062,189.77118807425728,1.5211934061109655,1.3780161219721898,55281.119817,18506.79501557321,34.108311152367484,18472.686704420845
5,X,X,X,O,nan,nan,nan,nan,55281.1200625,nan,nan,nan
6,X,X,X,X,193.34356318136057,189.73513730309134,1.6835021272277817,1.440588112869169,55281.1202893,18020.433775801688,41.53779297128844,17978.8959828304
7,X,X,X,O,nan,nan,nan,nan,55281.12053,nan,nan,nan
8,X,X,X,X,193.21876164351795,63.7125309330963,1.427501838997558,1.478231131233948,55281.1207522,18519.426317587207,43.210764646034086,18476.215552941172
9,X,X,X,O,nan,nan,nan,nan,55281.1209374,nan,nan,nan
10,X,X,X,X,67.2542446137899,64.0376434092353,1.1777217296938394,1.407960616660516,55281.1211643,19232.550736367488,53.087651350212845,19179.463085017276
1,X,X,X,O,nan,nan,nan,nan,55295.3684036,nan,nan,nan
2,X,X,X,X,129.6687401986241,127.01089413202439,1.3538518968578068,1.7501652335248172,55295.3686491,18481.1527532116,26.766722637653583,18454.386030573947
3,X,X,X,O,nan,nan,nan,nan,55295.3688666,nan,nan,nan
4,X,X,X,X,67.18139254983979,189.84425597577314,1.2421143000796846,1.3773989745112065,55295.3690889,18711.619215831233,-58.15098960904489,18769.77020544028
5,X,X,X,O,nan,nan,nan,nan,55295.3693388,nan,nan,nan
6,X,X,X,X,192.91720841549366,189.84590267952237,1.5574727606866903,1.3156710670277558,55295.369561,18561.59657316574,-102.71457687895965,18664.3111500447
7,X,X,X,O,nan,nan,nan,nan,55295.3698018,nan,nan,nan
8,X,X,X,X,192.72224505489018,63.887569517235015,1.7903301205163615,1.3718184958385935,55295.3700241,18454.198117318454,-64.56858608549064,18518.766703403944
9,X,X,X,O,nan,nan,nan,nan,55295.3702093,nan,nan,nan
10,X,X,X,X,66.8272383736828,64.0906120322935,1.5518005688679926,1.3816308105665123,55295.3704315,18957.930453491685,-43.82262501871378,19001.7530785104
1,X,X,X,O,nan,nan,nan,nan,55309.1281118,nan,nan,nan
2,X,X,X,X,129.95659718531394,127.1758798621497,1.4060682369113564,1.6170256906924712,55309.1283618,18411.915902253437,227.30577431876415,18184.610127934673
3,X,X,X,O,nan,nan,nan,nan,55309.1285795,nan,nan,nan
4,X,X,X,X,67.27357997947902,190.06845802214727,1.189095646882991,1.484917020209856,55309.1288064,19011.563400432533,100.49806655904159,18911.065333873492
5,X,X,X,O,nan,nan,nan,nan,55309.1290517,nan,nan,nan
6,X,X,X,X,193.07037496595495,190.0268371213996,1.0318499215727934,1.5264234137708326,55309.129274,19714.516272763038,10.390918859983278,19704.125353903055
7,X,X,X,O,nan,nan,nan,nan,55309.1295193,nan,nan,nan
8,X,X,X,X,192.97614546977016,64.02862385958478,1.508776085952705,1.143665637408368,55309.1297462,19462.137958696712,128.938145481827,19333.199813214884
9,X,X,X,O,nan,nan,nan,nan,55309.1299267,nan,nan,nan
10,X,X,X,X,67.08236897835108,64.51219960553148,1.4187714895690902,1.669632637982115,55309.1301536,19043.57950885356,158.30482431179763,18885.27468454176
1,X,X,X,O,nan,nan,nan,nan,55323.5284883,nan,nan,nan
2,X,X,X,X,129.89557310020552,126.87653122609171,1.6073383383747701,1.3276253712358872,55323.5287336,18418.101373914556,14.102684205107844,18403.99868970945
3,X,X,X,O,nan,nan,nan,nan,55323.5289513,nan,nan,nan
4,X,X,X,X,67.20468643496598,189.67845475476705,1.5091133525872829,1.4350593086768373,55323.5291735,18455.648159310484,25.257199084990933,18430.390960225493
5,X,X,X,O,nan,nan,nan,nan,55323.5294234,nan,nan,nan
6,X,X,X,X,192.98252200505195,189.52126853629417,1.7227702141939192,1.5394423185285804,55323.5296456,18077.96938328939,-92.43405798680402,18170.403441276194
7,X,X,X,O,nan,nan,nan,nan,55323.5298818,nan,nan,nan
8,X,X,X,X,192.8166702937992,63.44997897377509,1.729425008186389,1.7925775231465837,55323.5301039,18003.180637161728,65.67861850269657,17937.50201865903
9,X,X,X,O,nan,nan,nan,nan,55323.5302937,nan,nan,nan
10,X,X,X,X,66.845865562334,63.94357862026311,1.2852928508960442,1.5825547719124573,55323.5305206,18897.47290546559,8.415076239451592,18889.057829226138
1,X,X,X,O,nan,nan,nan,nan,55337.0800097,nan,nan,nan
2,X,X,X,X,129.71989393716066,127.10876266766343,1.7237846296504864,1.4601636017121375,55337.0802504,18304.094069323437,129.88696311531015,18174.207106208127
3,X,X,X,O,nan,nan,nan,nan,55337.080468,nan,nan,nan
4,X,X,X,X,67.15601448131196,190.02890140888658,1.0005755338045754,1.511760160622836,55337.0806903,19543.234730323034,10.129035819090602,19533.105694503945
5,X,X,X,O,nan,nan,nan,nan,55337.0809356,nan,nan,nan
