File#,Coord Conversion Issue,Centroiding Issue,Bad Center Guess,Not In FOV,Xc,Yc,Fx,Fy,Time[MJD],Raw_Flux,Bkg_Flux,Res_Flux
1,X,X,X,O,nan,nan,nan,nan,53204.9626309,nan,nan,nan
2,X,X,X,O,nan,nan,nan,nan,53204.9626541,nan,nan,nan
3,X,X,X,X,127.09273745245936,127.57161292291214,1.6998426278990824,1.3077895419583763,53204.962992,644.5316301520122,-55.834844515385406,700.3664746673976
4,X,X,X,X,127.13190281343152,127.56311271055115,1.3265789763229219,1.7191873338934012,53204.9630152,871.3982341950662,159.0468152343857,712.3514189606805
5,X,X,X,O,nan,nan,nan,nan,53204.9633578,nan,nan,nan
6,X,X,X,O,nan,nan,nan,nan,53204.9633809,nan,nan,nan
7,X,X,X,X,64.16854202992764,191.08974513220016,1.0509800396740878,1.4582080740161172,53204.9636957,694.1733562792426,-46.69508281563697,740.8684390948796
8,X,X,X,X,64.221925752598,191.07087413587692,1.1004785772755978,1.4311641256585403,53204.9637188,892.3394561758456,175.63996091153703,716.6994952643086
9,X,X,X,O,nan,nan,nan,nan,53204.9640197,nan,nan,nan
10,X,X,X,O,nan,nan,nan,nan,53204.9640429,nan,nan,nan
11,X,X,X,X,190.27288953700386,190.0445089334579,1.4583165711368065,1.1771799418087,53204.9643578,702.0053663409365,-41.028944172951576,743.034310513888
12,X,X,X,X,190.34262806081253,190.02510588526923,1.5403409407182553,1.3027559944487037,53204.9643809,933.9734974283501,236.7252788124809,697.2482186158693
13,X,X,X,O,nan,nan,nan,nan,53204.9647235,nan,nan,nan
14,X,X,X,O,nan,nan,nan,nan,53204.9647466,nan,nan,nan
15,X,X,X,X,189.83019117962928,63.707060109072046,1.608034282820567,1.644583522633201,53204.9650567,711.9676343723388,-49.26411659805348,761.2317509703923
16,X,X,X,X,189.90357796086732,63.694186189802096,1.486614797771028,1.5731111141008272,53204.9650799,819.1632477021055,80.56637369481923,738.5968740072863
17,X,X,X,O,nan,nan,nan,nan,53204.9654318,nan,nan,nan
18,X,X,X,O,nan,nan,nan,nan,53204.9654549,nan,nan,nan
19,X,X,X,X,62.995959815363726,64.23044810181375,1.2768265213082663,1.6655849848930322,53204.9657697,670.8517107470003,-58.28246601789367,729.1341767648939
20,X,X,X,X,63.06136330702435,64.240713418341,1.1853319586202522,1.6288666809360102,53204.9657929,784.7805547518003,76.98515305684266,707.7954016949576
1,X,X,X,O,nan,nan,nan,nan,53214.761698,nan,nan,nan
